mm,1,100,128,mm,30,1,512,mm,30,1,1024,mm,30,1,512,mm,30,1,2048,mm,30,1,512,mm,30,1,512,mm,30,1,1024,mm,30,1,512,mm,30,1,2048,mm,30,1,512,mm,30,1,512,mm,30,1,1024,mm,30,1,512,mm,30,1,2048,mm,30,1,512,mm,30,1,512,mm,30,1,1024,mm,30,1,512,mm,30,1,2048,mm,30,1,512,mm,30,1,512,mm,30,1,1024,mm,30,1,512,mm,30,1,2048,mm,30,1,512,mm,30,1,512,mm,30,1,1024,mm,30,1,512,mm,30,1,2048,mm,30,1,512,mm,30,1,512,mm,30,1,1024,mm,30,1,512,mm,30,1,2048,mm,30,1,512,mm,30,1,512,mm,30,1,1024,mm,30,1,512,mm,30,1,2048,mm,30,1,512,mm,30,1,512,mm,30,1,1024,mm,30,1,512,mm,30,1,2048,mm,30,1,512,mm,30,1,512,mm,30,1,1024,mm,30,1,512,mm,30,1,2048,mm,30,1,512,mm,30,1,512,mm,30,1,1024,mm,30,1,512,mm,30,1,2048,mm,30,1,512,mm,30,1,512,mm,30,1,1024,mm,30,1,512,mm,30,1,2048,mm,30,1,512,mm,30,1,512,mm,30,1,1024,mm,30,1,512,mm,30,1,2048,mm,30,1,512,mm,30,1,512,mm,30,1,1024,mm,30,1,512,mm,30,1,2048,mm,30,1,512,mm,30,1,512,mm,30,1,1024,mm,30,1,512,mm,30,1,2048,mm,30,1,512,mm,30,1,512,mm,30,1,1024,mm,30,1,512,mm,30,1,2048,mm,30,1,512,mm,30,1,512,mm,30,1,1024,mm,30,1,512,mm,30,1,2048,mm,30,1,512,mm,30,1,512,mm,30,1,1024,mm,30,1,512,mm,30,1,2048,mm,30,1,512,mm,30,1,512,mm,30,1,1024,mm,30,1,512,mm,30,1,2048,mm,30,1,512,mm,30,1,512,mm,30,1,1024,mm,30,1,512,mm,30,1,2048,mm,30,1,512,mm,1,24,1024,mm,20,1,2048,mm,1,512,2048,mm,20,1,2048,mm,1,512,2048,mm,20,1,2048,mm,1,512,2048,mm,20,1,1024,relu,491520,mm,1,24,30
mm,2,100,128,mm,30,2,512,mm,30,2,1024,mm,30,2,512,mm,30,2,2048,mm,30,2,512,mm,30,2,512,mm,30,2,1024,mm,30,2,512,mm,30,2,2048,mm,30,2,512,mm,30,2,512,mm,30,2,1024,mm,30,2,512,mm,30,2,2048,mm,30,2,512,mm,30,2,512,mm,30,2,1024,mm,30,2,512,mm,30,2,2048,mm,30,2,512,mm,30,2,512,mm,30,2,1024,mm,30,2,512,mm,30,2,2048,mm,30,2,512,mm,30,2,512,mm,30,2,1024,mm,30,2,512,mm,30,2,2048,mm,30,2,512,mm,30,2,512,mm,30,2,1024,mm,30,2,512,mm,30,2,2048,mm,30,2,512,mm,30,2,512,mm,30,2,1024,mm,30,2,512,mm,30,2,2048,mm,30,2,512,mm,30,2,512,mm,30,2,1024,mm,30,2,512,mm,30,2,2048,mm,30,2,512,mm,30,2,512,mm,30,2,1024,mm,30,2,512,mm,30,2,2048,mm,30,2,512,mm,30,2,512,mm,30,2,1024,mm,30,2,512,mm,30,2,2048,mm,30,2,512,mm,30,2,512,mm,30,2,1024,mm,30,2,512,mm,30,2,2048,mm,30,2,512,mm,30,2,512,mm,30,2,1024,mm,30,2,512,mm,30,2,2048,mm,30,2,512,mm,30,2,512,mm,30,2,1024,mm,30,2,512,mm,30,2,2048,mm,30,2,512,mm,30,2,512,mm,30,2,1024,mm,30,2,512,mm,30,2,2048,mm,30,2,512,mm,30,2,512,mm,30,2,1024,mm,30,2,512,mm,30,2,2048,mm,30,2,512,mm,30,2,512,mm,30,2,1024,mm,30,2,512,mm,30,2,2048,mm,30,2,512,mm,30,2,512,mm,30,2,1024,mm,30,2,512,mm,30,2,2048,mm,30,2,512,mm,30,2,512,mm,30,2,1024,mm,30,2,512,mm,30,2,2048,mm,30,2,512,mm,30,2,512,mm,30,2,1024,mm,30,2,512,mm,30,2,2048,mm,30,2,512,mm,2,24,1024,mm,20,2,2048,mm,2,512,2048,mm,20,2,2048,mm,2,512,2048,mm,20,2,2048,mm,2,512,2048,mm,20,2,1024,relu,983040,mm,2,24,30
mm,4,100,128,mm,30,4,512,mm,30,4,1024,mm,30,4,512,mm,30,4,2048,mm,30,4,512,mm,30,4,512,mm,30,4,1024,mm,30,4,512,mm,30,4,2048,mm,30,4,512,mm,30,4,512,mm,30,4,1024,mm,30,4,512,mm,30,4,2048,mm,30,4,512,mm,30,4,512,mm,30,4,1024,mm,30,4,512,mm,30,4,2048,mm,30,4,512,mm,30,4,512,mm,30,4,1024,mm,30,4,512,mm,30,4,2048,mm,30,4,512,mm,30,4,512,mm,30,4,1024,mm,30,4,512,mm,30,4,2048,mm,30,4,512,mm,30,4,512,mm,30,4,1024,mm,30,4,512,mm,30,4,2048,mm,30,4,512,mm,30,4,512,mm,30,4,1024,mm,30,4,512,mm,30,4,2048,mm,30,4,512,mm,30,4,512,mm,30,4,1024,mm,30,4,512,mm,30,4,2048,mm,30,4,512,mm,30,4,512,mm,30,4,1024,mm,30,4,512,mm,30,4,2048,mm,30,4,512,mm,30,4,512,mm,30,4,1024,mm,30,4,512,mm,30,4,2048,mm,30,4,512,mm,30,4,512,mm,30,4,1024,mm,30,4,512,mm,30,4,2048,mm,30,4,512,mm,30,4,512,mm,30,4,1024,mm,30,4,512,mm,30,4,2048,mm,30,4,512,mm,30,4,512,mm,30,4,1024,mm,30,4,512,mm,30,4,2048,mm,30,4,512,mm,30,4,512,mm,30,4,1024,mm,30,4,512,mm,30,4,2048,mm,30,4,512,mm,30,4,512,mm,30,4,1024,mm,30,4,512,mm,30,4,2048,mm,30,4,512,mm,30,4,512,mm,30,4,1024,mm,30,4,512,mm,30,4,2048,mm,30,4,512,mm,30,4,512,mm,30,4,1024,mm,30,4,512,mm,30,4,2048,mm,30,4,512,mm,30,4,512,mm,30,4,1024,mm,30,4,512,mm,30,4,2048,mm,30,4,512,mm,30,4,512,mm,30,4,1024,mm,30,4,512,mm,30,4,2048,mm,30,4,512,mm,4,24,1024,mm,20,4,2048,mm,4,512,2048,mm,20,4,2048,mm,4,512,2048,mm,20,4,2048,mm,4,512,2048,mm,20,4,1024,relu,1966080,mm,4,24,30
mm,8,100,128,mm,30,8,512,mm,30,8,1024,mm,30,8,512,mm,30,8,2048,mm,30,8,512,mm,30,8,512,mm,30,8,1024,mm,30,8,512,mm,30,8,2048,mm,30,8,512,mm,30,8,512,mm,30,8,1024,mm,30,8,512,mm,30,8,2048,mm,30,8,512,mm,30,8,512,mm,30,8,1024,mm,30,8,512,mm,30,8,2048,mm,30,8,512,mm,30,8,512,mm,30,8,1024,mm,30,8,512,mm,30,8,2048,mm,30,8,512,mm,30,8,512,mm,30,8,1024,mm,30,8,512,mm,30,8,2048,mm,30,8,512,mm,30,8,512,mm,30,8,1024,mm,30,8,512,mm,30,8,2048,mm,30,8,512,mm,30,8,512,mm,30,8,1024,mm,30,8,512,mm,30,8,2048,mm,30,8,512,mm,30,8,512,mm,30,8,1024,mm,30,8,512,mm,30,8,2048,mm,30,8,512,mm,30,8,512,mm,30,8,1024,mm,30,8,512,mm,30,8,2048,mm,30,8,512,mm,30,8,512,mm,30,8,1024,mm,30,8,512,mm,30,8,2048,mm,30,8,512,mm,30,8,512,mm,30,8,1024,mm,30,8,512,mm,30,8,2048,mm,30,8,512,mm,30,8,512,mm,30,8,1024,mm,30,8,512,mm,30,8,2048,mm,30,8,512,mm,30,8,512,mm,30,8,1024,mm,30,8,512,mm,30,8,2048,mm,30,8,512,mm,30,8,512,mm,30,8,1024,mm,30,8,512,mm,30,8,2048,mm,30,8,512,mm,30,8,512,mm,30,8,1024,mm,30,8,512,mm,30,8,2048,mm,30,8,512,mm,30,8,512,mm,30,8,1024,mm,30,8,512,mm,30,8,2048,mm,30,8,512,mm,30,8,512,mm,30,8,1024,mm,30,8,512,mm,30,8,2048,mm,30,8,512,mm,30,8,512,mm,30,8,1024,mm,30,8,512,mm,30,8,2048,mm,30,8,512,mm,30,8,512,mm,30,8,1024,mm,30,8,512,mm,30,8,2048,mm,30,8,512,mm,8,24,1024,mm,20,8,2048,mm,8,512,2048,mm,20,8,2048,mm,8,512,2048,mm,20,8,2048,mm,8,512,2048,mm,20,8,1024,relu,3932160,mm,8,24,30
mm,16,100,128,mm,30,16,512,mm,30,16,1024,mm,30,16,512,mm,30,16,2048,mm,30,16,512,mm,30,16,512,mm,30,16,1024,mm,30,16,512,mm,30,16,2048,mm,30,16,512,mm,30,16,512,mm,30,16,1024,mm,30,16,512,mm,30,16,2048,mm,30,16,512,mm,30,16,512,mm,30,16,1024,mm,30,16,512,mm,30,16,2048,mm,30,16,512,mm,30,16,512,mm,30,16,1024,mm,30,16,512,mm,30,16,2048,mm,30,16,512,mm,30,16,512,mm,30,16,1024,mm,30,16,512,mm,30,16,2048,mm,30,16,512,mm,30,16,512,mm,30,16,1024,mm,30,16,512,mm,30,16,2048,mm,30,16,512,mm,30,16,512,mm,30,16,1024,mm,30,16,512,mm,30,16,2048,mm,30,16,512,mm,30,16,512,mm,30,16,1024,mm,30,16,512,mm,30,16,2048,mm,30,16,512,mm,30,16,512,mm,30,16,1024,mm,30,16,512,mm,30,16,2048,mm,30,16,512,mm,30,16,512,mm,30,16,1024,mm,30,16,512,mm,30,16,2048,mm,30,16,512,mm,30,16,512,mm,30,16,1024,mm,30,16,512,mm,30,16,2048,mm,30,16,512,mm,30,16,512,mm,30,16,1024,mm,30,16,512,mm,30,16,2048,mm,30,16,512,mm,30,16,512,mm,30,16,1024,mm,30,16,512,mm,30,16,2048,mm,30,16,512,mm,30,16,512,mm,30,16,1024,mm,30,16,512,mm,30,16,2048,mm,30,16,512,mm,30,16,512,mm,30,16,1024,mm,30,16,512,mm,30,16,2048,mm,30,16,512,mm,30,16,512,mm,30,16,1024,mm,30,16,512,mm,30,16,2048,mm,30,16,512,mm,30,16,512,mm,30,16,1024,mm,30,16,512,mm,30,16,2048,mm,30,16,512,mm,30,16,512,mm,30,16,1024,mm,30,16,512,mm,30,16,2048,mm,30,16,512,mm,30,16,512,mm,30,16,1024,mm,30,16,512,mm,30,16,2048,mm,30,16,512,mm,16,24,1024,mm,20,16,2048,mm,16,512,2048,mm,20,16,2048,mm,16,512,2048,mm,20,16,2048,mm,16,512,2048,mm,20,16,1024,relu,7864320,mm,16,24,30
mm,32,100,128,mm,30,32,512,mm,30,32,1024,mm,30,32,512,mm,30,32,2048,mm,30,32,512,mm,30,32,512,mm,30,32,1024,mm,30,32,512,mm,30,32,2048,mm,30,32,512,mm,30,32,512,mm,30,32,1024,mm,30,32,512,mm,30,32,2048,mm,30,32,512,mm,30,32,512,mm,30,32,1024,mm,30,32,512,mm,30,32,2048,mm,30,32,512,mm,30,32,512,mm,30,32,1024,mm,30,32,512,mm,30,32,2048,mm,30,32,512,mm,30,32,512,mm,30,32,1024,mm,30,32,512,mm,30,32,2048,mm,30,32,512,mm,30,32,512,mm,30,32,1024,mm,30,32,512,mm,30,32,2048,mm,30,32,512,mm,30,32,512,mm,30,32,1024,mm,30,32,512,mm,30,32,2048,mm,30,32,512,mm,30,32,512,mm,30,32,1024,mm,30,32,512,mm,30,32,2048,mm,30,32,512,mm,30,32,512,mm,30,32,1024,mm,30,32,512,mm,30,32,2048,mm,30,32,512,mm,30,32,512,mm,30,32,1024,mm,30,32,512,mm,30,32,2048,mm,30,32,512,mm,30,32,512,mm,30,32,1024,mm,30,32,512,mm,30,32,2048,mm,30,32,512,mm,30,32,512,mm,30,32,1024,mm,30,32,512,mm,30,32,2048,mm,30,32,512,mm,30,32,512,mm,30,32,1024,mm,30,32,512,mm,30,32,2048,mm,30,32,512,mm,30,32,512,mm,30,32,1024,mm,30,32,512,mm,30,32,2048,mm,30,32,512,mm,30,32,512,mm,30,32,1024,mm,30,32,512,mm,30,32,2048,mm,30,32,512,mm,30,32,512,mm,30,32,1024,mm,30,32,512,mm,30,32,2048,mm,30,32,512,mm,30,32,512,mm,30,32,1024,mm,30,32,512,mm,30,32,2048,mm,30,32,512,mm,30,32,512,mm,30,32,1024,mm,30,32,512,mm,30,32,2048,mm,30,32,512,mm,30,32,512,mm,30,32,1024,mm,30,32,512,mm,30,32,2048,mm,30,32,512,mm,32,24,1024,mm,20,32,2048,mm,32,512,2048,mm,20,32,2048,mm,32,512,2048,mm,20,32,2048,mm,32,512,2048,mm,20,32,1024,relu,15728640,mm,32,24,30
mm,64,100,128,mm,30,64,512,mm,30,64,1024,mm,30,64,512,mm,30,64,2048,mm,30,64,512,mm,30,64,512,mm,30,64,1024,mm,30,64,512,mm,30,64,2048,mm,30,64,512,mm,30,64,512,mm,30,64,1024,mm,30,64,512,mm,30,64,2048,mm,30,64,512,mm,30,64,512,mm,30,64,1024,mm,30,64,512,mm,30,64,2048,mm,30,64,512,mm,30,64,512,mm,30,64,1024,mm,30,64,512,mm,30,64,2048,mm,30,64,512,mm,30,64,512,mm,30,64,1024,mm,30,64,512,mm,30,64,2048,mm,30,64,512,mm,30,64,512,mm,30,64,1024,mm,30,64,512,mm,30,64,2048,mm,30,64,512,mm,30,64,512,mm,30,64,1024,mm,30,64,512,mm,30,64,2048,mm,30,64,512,mm,30,64,512,mm,30,64,1024,mm,30,64,512,mm,30,64,2048,mm,30,64,512,mm,30,64,512,mm,30,64,1024,mm,30,64,512,mm,30,64,2048,mm,30,64,512,mm,30,64,512,mm,30,64,1024,mm,30,64,512,mm,30,64,2048,mm,30,64,512,mm,30,64,512,mm,30,64,1024,mm,30,64,512,mm,30,64,2048,mm,30,64,512,mm,30,64,512,mm,30,64,1024,mm,30,64,512,mm,30,64,2048,mm,30,64,512,mm,30,64,512,mm,30,64,1024,mm,30,64,512,mm,30,64,2048,mm,30,64,512,mm,30,64,512,mm,30,64,1024,mm,30,64,512,mm,30,64,2048,mm,30,64,512,mm,30,64,512,mm,30,64,1024,mm,30,64,512,mm,30,64,2048,mm,30,64,512,mm,30,64,512,mm,30,64,1024,mm,30,64,512,mm,30,64,2048,mm,30,64,512,mm,30,64,512,mm,30,64,1024,mm,30,64,512,mm,30,64,2048,mm,30,64,512,mm,30,64,512,mm,30,64,1024,mm,30,64,512,mm,30,64,2048,mm,30,64,512,mm,30,64,512,mm,30,64,1024,mm,30,64,512,mm,30,64,2048,mm,30,64,512,mm,64,24,1024,mm,20,64,2048,mm,64,512,2048,mm,20,64,2048,mm,64,512,2048,mm,20,64,2048,mm,64,512,2048,mm,20,64,1024,relu,31457280,mm,64,24,30
mm,128,100,128,mm,30,128,512,mm,30,128,1024,mm,30,128,512,mm,30,128,2048,mm,30,128,512,mm,30,128,512,mm,30,128,1024,mm,30,128,512,mm,30,128,2048,mm,30,128,512,mm,30,128,512,mm,30,128,1024,mm,30,128,512,mm,30,128,2048,mm,30,128,512,mm,30,128,512,mm,30,128,1024,mm,30,128,512,mm,30,128,2048,mm,30,128,512,mm,30,128,512,mm,30,128,1024,mm,30,128,512,mm,30,128,2048,mm,30,128,512,mm,30,128,512,mm,30,128,1024,mm,30,128,512,mm,30,128,2048,mm,30,128,512,mm,30,128,512,mm,30,128,1024,mm,30,128,512,mm,30,128,2048,mm,30,128,512,mm,30,128,512,mm,30,128,1024,mm,30,128,512,mm,30,128,2048,mm,30,128,512,mm,30,128,512,mm,30,128,1024,mm,30,128,512,mm,30,128,2048,mm,30,128,512,mm,30,128,512,mm,30,128,1024,mm,30,128,512,mm,30,128,2048,mm,30,128,512,mm,30,128,512,mm,30,128,1024,mm,30,128,512,mm,30,128,2048,mm,30,128,512,mm,30,128,512,mm,30,128,1024,mm,30,128,512,mm,30,128,2048,mm,30,128,512,mm,30,128,512,mm,30,128,1024,mm,30,128,512,mm,30,128,2048,mm,30,128,512,mm,30,128,512,mm,30,128,1024,mm,30,128,512,mm,30,128,2048,mm,30,128,512,mm,30,128,512,mm,30,128,1024,mm,30,128,512,mm,30,128,2048,mm,30,128,512,mm,30,128,512,mm,30,128,1024,mm,30,128,512,mm,30,128,2048,mm,30,128,512,mm,30,128,512,mm,30,128,1024,mm,30,128,512,mm,30,128,2048,mm,30,128,512,mm,30,128,512,mm,30,128,1024,mm,30,128,512,mm,30,128,2048,mm,30,128,512,mm,30,128,512,mm,30,128,1024,mm,30,128,512,mm,30,128,2048,mm,30,128,512,mm,30,128,512,mm,30,128,1024,mm,30,128,512,mm,30,128,2048,mm,30,128,512,mm,128,24,1024,mm,20,128,2048,mm,128,512,2048,mm,20,128,2048,mm,128,512,2048,mm,20,128,2048,mm,128,512,2048,mm,20,128,1024,relu,62914560,mm,128,24,30
mm,256,100,128,mm,30,256,512,mm,30,256,1024,mm,30,256,512,mm,30,256,2048,mm,30,256,512,mm,30,256,512,mm,30,256,1024,mm,30,256,512,mm,30,256,2048,mm,30,256,512,mm,30,256,512,mm,30,256,1024,mm,30,256,512,mm,30,256,2048,mm,30,256,512,mm,30,256,512,mm,30,256,1024,mm,30,256,512,mm,30,256,2048,mm,30,256,512,mm,30,256,512,mm,30,256,1024,mm,30,256,512,mm,30,256,2048,mm,30,256,512,mm,30,256,512,mm,30,256,1024,mm,30,256,512,mm,30,256,2048,mm,30,256,512,mm,30,256,512,mm,30,256,1024,mm,30,256,512,mm,30,256,2048,mm,30,256,512,mm,30,256,512,mm,30,256,1024,mm,30,256,512,mm,30,256,2048,mm,30,256,512,mm,30,256,512,mm,30,256,1024,mm,30,256,512,mm,30,256,2048,mm,30,256,512,mm,30,256,512,mm,30,256,1024,mm,30,256,512,mm,30,256,2048,mm,30,256,512,mm,30,256,512,mm,30,256,1024,mm,30,256,512,mm,30,256,2048,mm,30,256,512,mm,30,256,512,mm,30,256,1024,mm,30,256,512,mm,30,256,2048,mm,30,256,512,mm,30,256,512,mm,30,256,1024,mm,30,256,512,mm,30,256,2048,mm,30,256,512,mm,30,256,512,mm,30,256,1024,mm,30,256,512,mm,30,256,2048,mm,30,256,512,mm,30,256,512,mm,30,256,1024,mm,30,256,512,mm,30,256,2048,mm,30,256,512,mm,30,256,512,mm,30,256,1024,mm,30,256,512,mm,30,256,2048,mm,30,256,512,mm,30,256,512,mm,30,256,1024,mm,30,256,512,mm,30,256,2048,mm,30,256,512,mm,30,256,512,mm,30,256,1024,mm,30,256,512,mm,30,256,2048,mm,30,256,512,mm,30,256,512,mm,30,256,1024,mm,30,256,512,mm,30,256,2048,mm,30,256,512,mm,30,256,512,mm,30,256,1024,mm,30,256,512,mm,30,256,2048,mm,30,256,512,mm,256,24,1024,mm,20,256,2048,mm,256,512,2048,mm,20,256,2048,mm,256,512,2048,mm,20,256,2048,mm,256,512,2048,mm,20,256,1024,relu,125829120,mm,256,24,30
mm,512,100,128,mm,30,512,512,mm,30,512,1024,mm,30,512,512,mm,30,512,2048,mm,30,512,512,mm,30,512,512,mm,30,512,1024,mm,30,512,512,mm,30,512,2048,mm,30,512,512,mm,30,512,512,mm,30,512,1024,mm,30,512,512,mm,30,512,2048,mm,30,512,512,mm,30,512,512,mm,30,512,1024,mm,30,512,512,mm,30,512,2048,mm,30,512,512,mm,30,512,512,mm,30,512,1024,mm,30,512,512,mm,30,512,2048,mm,30,512,512,mm,30,512,512,mm,30,512,1024,mm,30,512,512,mm,30,512,2048,mm,30,512,512,mm,30,512,512,mm,30,512,1024,mm,30,512,512,mm,30,512,2048,mm,30,512,512,mm,30,512,512,mm,30,512,1024,mm,30,512,512,mm,30,512,2048,mm,30,512,512,mm,30,512,512,mm,30,512,1024,mm,30,512,512,mm,30,512,2048,mm,30,512,512,mm,30,512,512,mm,30,512,1024,mm,30,512,512,mm,30,512,2048,mm,30,512,512,mm,30,512,512,mm,30,512,1024,mm,30,512,512,mm,30,512,2048,mm,30,512,512,mm,30,512,512,mm,30,512,1024,mm,30,512,512,mm,30,512,2048,mm,30,512,512,mm,30,512,512,mm,30,512,1024,mm,30,512,512,mm,30,512,2048,mm,30,512,512,mm,30,512,512,mm,30,512,1024,mm,30,512,512,mm,30,512,2048,mm,30,512,512,mm,30,512,512,mm,30,512,1024,mm,30,512,512,mm,30,512,2048,mm,30,512,512,mm,30,512,512,mm,30,512,1024,mm,30,512,512,mm,30,512,2048,mm,30,512,512,mm,30,512,512,mm,30,512,1024,mm,30,512,512,mm,30,512,2048,mm,30,512,512,mm,30,512,512,mm,30,512,1024,mm,30,512,512,mm,30,512,2048,mm,30,512,512,mm,30,512,512,mm,30,512,1024,mm,30,512,512,mm,30,512,2048,mm,30,512,512,mm,30,512,512,mm,30,512,1024,mm,30,512,512,mm,30,512,2048,mm,30,512,512,mm,512,24,1024,mm,20,512,2048,mm,512,512,2048,mm,20,512,2048,mm,512,512,2048,mm,20,512,2048,mm,512,512,2048,mm,20,512,1024,relu,251658240,mm,512,24,30
