operation,data_type,iteration,cycle_count
DMA_LOAD,128,2,1,WITH,2.594000	
DMA_LOAD,128,2,1,WITHOUT,1.672000	
DMA_LOAD,128,2,2,WITH,3.383600	
DMA_LOAD,128,2,2,WITHOUT,1.672000	
DMA_LOAD,128,2,3,WITH,4.605200	
DMA_LOAD,128,2,3,WITHOUT,1.672000	
DMA_LOAD,128,2,4,WITH,5.680000	
DMA_LOAD,128,2,4,WITHOUT,1.672000	
DMA_LOAD,256,2,1,WITH,3.027800	
DMA_LOAD,256,2,1,WITHOUT,1.721200	
DMA_LOAD,256,2,2,WITH,4.762400	
DMA_LOAD,256,2,2,WITHOUT,1.721200	
DMA_LOAD,256,2,3,WITH,6.743000	
DMA_LOAD,256,2,3,WITHOUT,1.721200	
DMA_LOAD,256,2,4,WITH,8.715600	
DMA_LOAD,256,2,4,WITHOUT,1.721200	
DMA_LOAD,512,2,1,WITH,3.991000	
DMA_LOAD,512,2,1,WITHOUT,1.781400	
DMA_LOAD,512,2,2,WITH,7.671200	
DMA_LOAD,512,2,2,WITHOUT,1.781400	
DMA_LOAD,512,2,3,WITH,11.383400	
DMA_LOAD,512,2,3,WITHOUT,1.781400	
DMA_LOAD,512,2,4,WITH,15.111800	
DMA_LOAD,512,2,4,WITHOUT,1.781400	
DMA_LOAD,1024,2,1,WITH,7.197400	
DMA_LOAD,1024,2,1,WITHOUT,1.794800	
DMA_LOAD,1024,2,2,WITH,14.159600	
DMA_LOAD,1024,2,2,WITHOUT,1.794800	
DMA_LOAD,1024,2,3,WITH,21.148800	
DMA_LOAD,1024,2,3,WITHOUT,1.794800	
DMA_LOAD,1024,2,4,WITH,28.135000	
DMA_LOAD,1024,2,4,WITHOUT,1.794800	
DMA_LOAD,2048,2,1,WITH,
DMA_LOAD,2048,2,1,WITHOUT,
DMA_LOAD,2048,2,2,WITH,
DMA_LOAD,2048,2,2,WITHOUT,
DMA_LOAD,2048,2,3,WITH,
DMA_LOAD,2048,2,3,WITHOUT,
DMA_LOAD,2048,2,4,WITH,
DMA_LOAD,2048,2,4,WITHOUT,
DMA_LOAD,8,4,1,WITH,1.966200	
DMA_LOAD,8,4,1,WITHOUT,1.426400	
DMA_LOAD,8,4,2,WITH,2.614200	
DMA_LOAD,8,4,2,WITHOUT,1.426400	
DMA_LOAD,8,4,3,WITH,3.320800	
DMA_LOAD,8,4,3,WITHOUT,1.426400	
DMA_LOAD,8,4,4,WITH,4.197000	
DMA_LOAD,8,4,4,WITHOUT,1.426400	
DMA_LOAD,16,4,1,WITH,2.088000	
DMA_LOAD,16,4,1,WITHOUT,1.488000	
DMA_LOAD,16,4,2,WITH,2.720400	
DMA_LOAD,16,4,2,WITHOUT,1.488000	
DMA_LOAD,16,4,3,WITH,3.622400	
DMA_LOAD,16,4,3,WITHOUT,1.488000	
DMA_LOAD,16,4,4,WITH,4.591800	
DMA_LOAD,16,4,4,WITHOUT,1.488000	
DMA_LOAD,32,4,1,WITH,2.195600	
DMA_LOAD,32,4,1,WITHOUT,1.588200	
DMA_LOAD,32,4,2,WITH,2.998200	
DMA_LOAD,32,4,2,WITHOUT,1.588200	
DMA_LOAD,32,4,3,WITH,4.124800	
DMA_LOAD,32,4,3,WITHOUT,1.588200	
DMA_LOAD,32,4,4,WITH,5.414000	
DMA_LOAD,32,4,4,WITHOUT,1.588200	
DMA_LOAD,64,4,1,WITH,2.335000	
DMA_LOAD,64,4,1,WITHOUT,1.643800	
DMA_LOAD,64,4,2,WITH,3.686200	
DMA_LOAD,64,4,2,WITHOUT,1.643800	
DMA_LOAD,64,4,3,WITH,5.330200	
DMA_LOAD,64,4,3,WITHOUT,1.643800	
DMA_LOAD,64,4,4,WITH,7.032200	
DMA_LOAD,64,4,4,WITHOUT,1.643800	
DMA_LOAD,128,4,1,WITH,2.741800	
DMA_LOAD,128,4,1,WITHOUT,1.669800	
DMA_LOAD,128,4,2,WITH,5.257800	
DMA_LOAD,128,4,2,WITHOUT,1.669800	
