operation,data_type,iteration,cycle_count
DMA_LOAD,1944,1,0.0029583281250000005,1035.41484375
DMA_LOAD,1952,1,0.00303125,1060.9375
DMA_LOAD,1960,1,0.0030052031250000005,1051.8210937500003
DMA_LOAD,1968,1,0.0030520781249999997,1068.2273437499998
DMA_LOAD,1976,1,0.0030937499999999997,1082.8125
DMA_LOAD,1984,1,0.003328125,1164.84375
DMA_LOAD,1992,1,0.00297915625,1042.7046875
DMA_LOAD,2000,1,0.00314584375,1101.0453125000001
DMA_LOAD,2008,1,0.003130203125,1095.57109375
DMA_LOAD,2016,1,0.00313540625,1097.3921875
DMA_LOAD,2024,1,0.0030572968749999997,1070.05390625
DMA_LOAD,2032,1,0.0031822968750000002,1113.8039062500002
DMA_LOAD,2040,1,0.003109375,1088.28125
DMA_STORE,8,1,0.00017707812500000015,61.97734375000005
DMA_STORE,16,1,1.0406249999999999e-05,3.6421874999999995
DMA_STORE,24,1,-1.0406249999999999e-05,-3.6421874999999995
DMA_STORE,32,1,-0.0001302031250000001,-45.57109375000004
DMA_STORE,40,1,0.00013542187500000013,47.39765625000005
DMA_STORE,48,1,0.00016145312500000014,56.508593750000045
DMA_STORE,56,1,0.00027603125000000023,96.61093750000008
DMA_STORE,64,1,0.00030207812500000026,105.72734375000009
DMA_STORE,72,1,0.00042707812499999994,149.47734375
DMA_STORE,80,1,6.770312500000005e-05,23.69609375000002
DMA_STORE,88,1,0.00037500000000000033,131.2500000000001
DMA_STORE,96,1,0.00038542187500000035,134.89765625000013
DMA_STORE,104,1,0.00020312500000000018,71.09375000000006
DMA_STORE,112,1,0.0004218750000000004,147.65625000000014
DMA_STORE,120,1,0.00030207812500000026,105.72734375000009
DMA_STORE,128,1,0.0005729062500000001,200.51718750000003
DMA_STORE,136,1,0.0004114531249999999,144.00859374999996
DMA_STORE,144,1,0.0003645781249999999,127.60234374999996
DMA_STORE,152,1,0.00029687500000000026,103.90625000000009
DMA_STORE,160,1,0.0003645781250000003,127.60234375000012
DMA_STORE,168,1,0.000489578125,171.35234375
DMA_STORE,176,1,0.0003541562500000003,123.9546875000001
DMA_STORE,184,1,0.00030729687499999984,107.55390624999994
