operation,data_type,iteration,cycle_count
DMA_LOAD,16,1,1,0.00019401171875000007,67.90410156250002
DMA_LOAD,16,1,2,0.00035676953125,124.8693359375
DMA_LOAD,16,1,3,0.0005950507812499998,208.26777343749993
DMA_LOAD,16,1,4,0.0007265624999999998,254.29687499999991
DMA_LOAD,16,1,5,0.0009127617187499998,319.46660156249993
DMA_LOAD,16,1,6,0.0011406250000000001,399.21875000000006
DMA_LOAD,16,1,7,0.0013463554687499998,471.22441406249993
DMA_LOAD,16,1,8,0.0014166679687499999,495.83378906249993
DMA_LOAD,32,1,1,0.0002434882812499999,85.22089843749995
DMA_LOAD,32,1,2,0.00042317578125000005,148.1115234375
DMA_LOAD,32,1,3,0.0006302070312499998,220.57246093749993
DMA_LOAD,32,1,4,0.0008841132812500005,309.4396484375002
DMA_LOAD,32,1,5,0.0010846328124999999,379.62148437499997
DMA_LOAD,32,1,6,0.00135286328125,473.5021484375
DMA_LOAD,32,1,7,0.00144921875,507.2265625
DMA_LOAD,32,1,8,0.0016393203125000004,573.7621093750001
DMA_LOAD,64,1,1,0.0002669257812499999,93.42402343749997
DMA_LOAD,64,1,2,0.0005624999999999996,196.87499999999986
DMA_LOAD,64,1,3,0.0008085937499999994,283.0078124999998
DMA_LOAD,64,1,4,0.0008046874999999998,281.64062499999994
DMA_LOAD,64,1,5,0.0013658828124999993,478.05898437499974
DMA_LOAD,64,1,6,0.0015533828124999994,543.6839843749998
DMA_LOAD,64,1,7,0.0018763007812499996,656.7052734374998
DMA_LOAD,64,1,8,0.0021705703125,759.699609375
DMA_LOAD,128,1,1,0.00038281249999999947,133.98437499999983
DMA_LOAD,128,1,2,0.0007734374999999998,270.70312499999994
DMA_LOAD,128,1,3,0.0011106796874999995,388.7378906249998
DMA_LOAD,128,1,4,0.0014101562500000008,493.5546875000003
DMA_LOAD,128,1,5,0.0018411484375000006,644.4019531250002
DMA_LOAD,128,1,6,0.0021809921874999996,763.3472656249999
DMA_LOAD,128,1,7,0.0025729179687499996,900.5212890624998
DMA_LOAD,128,1,8,0.0029518242187499995,1033.1384765624998
DMA_LOAD,256,1,1,0.0005286445312500006,185.0255859375002
DMA_LOAD,256,1,2,0.0011510429687500018,402.8650390625006
DMA_LOAD,256,1,3,0.0016432304687499996,575.1306640624998
DMA_LOAD,256,1,4,0.0022083320312499995,772.9162109374998
DMA_LOAD,256,1,5,0.002863281250000002,1002.1484375000007
DMA_LOAD,256,1,6,0.0032213554687499993,1127.4744140624998
DMA_LOAD,256,1,7,0.0039596367187499995,1385.8728515624998
DMA_LOAD,256,1,8,0.00448567578125,1569.9865234375
DMA_LOAD,512,1,1,0.0008750000000000008,306.2500000000003
DMA_LOAD,512,1,2,0.0018307265624999958,640.7542968749985
DMA_LOAD,512,1,3,0.0026809882812499977,938.3458984374992
DMA_LOAD,512,1,4,0.0037539062499999942,1313.867187499998
DMA_LOAD,512,1,5,0.004677082031249995,1636.9787109374981
DMA_LOAD,512,1,6,0.005688800781249996,1991.0802734374986
DMA_LOAD,512,1,7,0.006575519531249997,2301.4318359374993
DMA_LOAD,512,1,8,0.007542968749999997,2640.0390624999986
DMA_LOAD,1024,1,1,0.0016328124999999971,571.484374999999
DMA_LOAD,1024,1,2,0.0034114570312499953,1194.0099609374984
DMA_LOAD,1024,1,3,0.005074218749999998,1775.9765624999993
DMA_LOAD,1024,1,4,0.006859375000000001,2400.7812500000005
DMA_LOAD,1024,1,5,0.008561199218749996,2996.4197265624985
DMA_LOAD,1024,1,6,0.010295574218749992,3603.450976562497
DMA_LOAD,1024,1,7,0.012023437499999998,4208.203124999999
DMA_LOAD,1024,1,8,0.013759113281249999,4815.689648437499
