operation,data_type,iteration,cycle_count
DMA_LOAD,8,1,1,0.00024238281249999998,84.83398437499999
DMA_LOAD,8,1,2,0.00041992187500000005,146.97265625000003
DMA_LOAD,8,1,3,0.00061728515625,216.0498046875
DMA_LOAD,8,1,4,0.00077451171875,271.0791015625
DMA_LOAD,16,1,1,0.00026240234374999994,91.84082031249999
DMA_LOAD,16,1,2,0.0004614257812499999,161.49902343749997
DMA_LOAD,16,1,3,0.0006803710937500001,238.12988281250003
DMA_LOAD,16,1,4,0.0008396484374999999,293.87695312499994
DMA_LOAD,32,1,1,0.0003149414062499999,110.22949218749997
DMA_LOAD,32,1,2,0.0005280273437500001,184.80957031250003
DMA_LOAD,32,1,3,0.00069755859375,244.14550781250003
DMA_LOAD,32,1,4,0.0009390624999999999,328.67187499999994
DMA_LOAD,64,1,1,0.000316015625,110.60546875
DMA_LOAD,64,1,2,0.0006068359375000001,212.39257812500003
DMA_LOAD,64,1,3,0.0008621093749999999,301.73828125
DMA_LOAD,64,1,4,0.0011458007812499998,401.03027343749994
DMA_LOAD,128,1,1,0.00040585937499999986,142.05078124999994
DMA_LOAD,128,1,2,0.0007875976562499999,275.65917968749994
DMA_LOAD,128,1,3,0.0011934570312499997,417.7099609374999
DMA_LOAD,128,1,4,0.0014854492187499997,519.9072265624999
DMA_LOAD,256,1,1,0.0005795898437499999,202.85644531249997
DMA_LOAD,256,1,2,0.0011767578125,411.865234375
DMA_LOAD,256,1,3,0.00168798828125,590.7958984375
DMA_LOAD,256,1,4,0.00226611328125,793.1396484375
DMA_LOAD,512,1,1,0.0009785156250000002,342.48046875000006
DMA_LOAD,512,1,2,0.0019286132812500003,675.0146484375001
DMA_LOAD,512,1,3,0.00293505859375,1027.2705078125
DMA_LOAD,512,1,4,0.00379287109375,1327.5048828125
DMA_LOAD,1024,1,1,0.00171572265625,600.5029296875
DMA_LOAD,1024,1,2,0.0033681640625000003,1178.857421875
DMA_LOAD,1024,1,3,0.0050724609375,1775.3613281250002
DMA_LOAD,1024,1,4,0.007025292968750001,2458.8525390625005
DMA_LOAD,2048,1,1,0.0032485351562500002,1136.9873046875
DMA_LOAD,2048,1,2,0.00663505859375,2322.2705078125
DMA_LOAD,2048,1,3,0.01005390625,3518.8671875
DMA_LOAD,2048,1,4,0.013489453125,4721.30859375
DMA_LOAD,8,2,1,0.00024746093749999996,86.61132812499999
DMA_LOAD,8,2,2,0.0004260742187499999,149.12597656249997
DMA_LOAD,8,2,3,0.0007155273437499999,250.43457031249997
DMA_LOAD,8,2,4,0.0008275390624999999,289.638671875
DMA_LOAD,16,2,1,0.00026435546875000005,92.52441406250001
DMA_LOAD,16,2,2,0.0004576171875,160.166015625
DMA_LOAD,16,2,3,0.0006919921875,242.197265625
DMA_LOAD,16,2,4,0.0008976562499999999,314.17968749999994
DMA_LOAD,32,2,1,0.00032421875000000007,113.47656250000003
DMA_LOAD,32,2,2,0.00051982421875,181.9384765625
DMA_LOAD,32,2,3,0.00078916015625,276.2060546875
DMA_LOAD,32,2,4,0.0010669921875,373.447265625
DMA_LOAD,64,2,1,0.00032216796874999997,112.75878906249999
DMA_LOAD,64,2,2,0.0006369140625,222.919921875
DMA_LOAD,64,2,3,0.0009760742187499999,341.6259765625
DMA_LOAD,64,2,4,0.0013451171875000002,470.79101562500006
DMA_LOAD,128,2,1,0.00045019531249999997,157.568359375
DMA_LOAD,128,2,2,0.0008357421875,292.509765625
DMA_LOAD,128,2,3,0.0014322265625000001,501.27929687500006
DMA_LOAD,128,2,4,0.00195703125,684.9609375
DMA_LOAD,256,2,1,0.00063798828125,223.2958984375
DMA_LOAD,256,2,2,0.0014849609375000002,519.7363281250001
DMA_LOAD,256,2,3,0.0024520507812500003,858.2177734375001
DMA_LOAD,256,2,4,0.0034152343750000003,1195.33203125
DMA_LOAD,512,2,1,0.00107890625,377.6171875
DMA_LOAD,512,2,2,0.0028758789062499996,1006.5576171874999
DMA_LOAD,512,2,3,0.0046884765625,1640.966796875
DMA_LOAD,512,2,4,0.0065089843750000004,2278.14453125
DMA_LOAD,1024,2,1,0.00263798828125,923.2958984374999
DMA_LOAD,1024,2,2,0.0060374999999999995,2113.125
DMA_LOAD,1024,2,3,0.009450195312500001,3307.5683593750005
DMA_LOAD,1024,2,4,0.012861425781250001,4501.499023437501
DMA_LOAD,2048,2,1,-1,-1
DMA_LOAD,2048,2,2,-1,-1
DMA_LOAD,2048,2,3,-1,-1
DMA_LOAD,2048,2,4,-1,-1
