operation,data_type,thread,iteration,buffer_size,measured,predicted,error_percent
ADD,uint64_t,1,2048,64,45.821667,45.838229,0.04
ADD,uint64_t,1,1024,256,89.698667,89.801182,0.11
ADD,uint64_t,1,4096,16,25.010667,25.058636,0.19
ADD,uint32_t,16,32768,8,166.794000,173.831161,4.22
ADD,uint64_t,1,4096,32,47.973667,47.244912,-1.52
ADD,uint64_t,1,2048,128,90.169000,90.383984,0.24
ADD,uint64_t,1,8192,8,28.051667,27.998393,-0.19
ADD,uint64_t,1,4096,64,91.620000,91.610444,-0.01
ADD,uint64_t,1,8192,16,49.981667,50.051257,0.14
ADD,uint64_t,1,2048,256,179.379333,179.536350,0.09
ADD,uint64_t,1,8192,32,95.931000,94.423810,-1.57
ADD,uint64_t,1,16384,8,55.955000,55.930773,-0.04
ADD,uint64_t,1,4096,128,180.267667,180.701954,0.24
ADD,uint64_t,1,8192,64,183.149000,183.154873,0.00
ADD,uint64_t,1,16384,16,99.900667,100.036501,0.14
ADD,uint64_t,1,16384,32,191.706667,188.781607,-1.53
ADD,uint64_t,1,4096,256,358.597667,359.006686,0.11
ADD,uint64_t,1,32768,8,112.028000,111.795532,-0.21
ADD,uint64_t,1,8192,128,360.397667,361.337895,0.26
ADD,uint64_t,1,16384,64,366.180000,366.243733,0.02
ADD,uint64_t,1,32768,16,199.766333,200.006988,0.12
ADD,uint64_t,2,256,8,1.048667,0.960790,-8.38
ADD,uint64_t,2,256,16,1.619000,1.701133,5.07
ADD,uint64_t,2,256,32,3.050000,3.124588,2.45
ADD,uint64_t,2,256,64,5.789000,6.000411,3.65
ADD,uint64_t,2,256,128,11.333000,11.581571,2.19
ADD,uint64_t,2,512,8,1.810667,1.855371,2.47
ADD,uint64_t,2,512,16,3.177333,3.335912,4.99
ADD,uint64_t,2,256,256,22.493333,23.370031,3.90
ADD,uint64_t,2,512,32,6.050000,6.182655,2.19
ADD,uint64_t,2,512,64,11.507333,11.933906,3.71
ADD,uint64_t,2,512,128,22.581667,23.095793,2.28
ADD,uint64_t,2,1024,8,3.553000,3.644533,2.58
ADD,uint64_t,2,1024,16,6.303667,6.605471,4.79
ADD,uint64_t,2,512,256,44.887333,46.670639,3.97
ADD,uint64_t,1,32768,32,383.475000,377.497200,-1.56
ADD,uint64_t,2,1024,32,12.072000,12.298787,1.88
ADD,uint64_t,2,1024,64,22.955333,23.800895,3.68
ADD,uint64_t,2,2048,8,7.066333,7.222858,2.22
ADD,uint64_t,1,8192,256,717.180333,717.947358,0.11
ADD,uint64_t,2,2048,16,12.545667,13.144589,4.77
ADD,uint64_t,2,1024,128,45.118333,46.124236,2.23
ADD,uint64_t,2,2048,32,24.042000,24.531052,2.03
ADD,uint64_t,2,4096,8,14.069333,14.379506,2.20
ADD,uint64_t,2,2048,64,45.838000,47.534875,3.70
ADD,uint64_t,1,16384,128,720.685333,722.609776,0.27
ADD,uint64_t,2,1024,256,89.733667,93.271855,3.94
ADD,uint64_t,2,4096,16,25.026333,26.222824,4.78
ADD,uint64_t,2,2048,128,90.170000,92.181123,2.23
ADD,uint64_t,2,4096,32,47.987000,48.995583,2.10
ADD,uint64_t,2,8192,8,28.038000,28.692802,2.34
ADD,uint64_t,2,4096,64,91.623333,95.002834,3.69
ADD,uint64_t,2,8192,16,49.993667,52.379295,4.77
ADD,uint64_t,2,2048,256,179.408333,186.474287,3.94
ADD,uint64_t,1,32768,64,732.356333,732.421452,0.01
ADD,uint64_t,2,8192,32,95.900333,97.924643,2.11
ADD,uint64_t,2,4096,128,180.279667,184.294897,2.23
ADD,uint64_t,2,16384,8,56.077333,57.319395,2.21
ADD,uint64_t,2,8192,64,183.221667,189.938751,3.67
ADD,uint64_t,2,16384,16,99.910333,104.692237,4.79
ADD,uint64_t,2,16384,32,191.930000,195.782764,2.01
ADD,uint64_t,2,4096,256,358.678000,372.879151,3.96
ADD,uint64_t,2,32768,8,112.028333,114.572581,2.27
ADD,uint64_t,4,256,8,0.951000,0.962974,1.26
ADD,uint64_t,4,256,16,1.618333,1.703780,5.28
ADD,uint64_t,4,256,32,3.063000,3.127982,2.12
ADD,uint64_t,4,256,64,5.793000,6.006636,3.69
ADD,uint64_t,4,256,128,11.332000,11.590585,2.28
ADD,uint64_t,2,8192,128,360.454000,368.522444,2.24
ADD,uint64_t,4,512,8,1.839667,1.858253,1.01
ADD,uint64_t,2,32768,16,199.786667,209.318120,4.77
ADD,uint64_t,4,256,256,22.513000,23.390571,3.90
ADD,uint64_t,4,512,16,3.214000,3.339051,3.89
ADD,uint64_t,4,512,32,6.073000,6.186290,1.87
ADD,uint64_t,4,1024,8,3.608667,3.648807,1.11
ADD,uint64_t,4,512,64,11.509667,11.940787,3.75
ADD,uint64_t,4,1024,16,6.311333,6.609586,4.73
ADD,uint64_t,4,512,128,22.603667,23.104930,2.22
ADD,uint64_t,4,1024,32,12.055667,12.302901,2.05
ADD,uint64_t,4,2048,8,7.143667,7.229913,1.21
ADD,uint64_t,4,512,256,44.934667,46.691255,3.91
ADD,uint64_t,4,1024,64,22.980000,23.809084,3.61
ADD,uint64_t,2,16384,64,366.282333,379.810587,3.69
ADD,uint64_t,4,2048,16,12.550000,13.150656,4.79
ADD,uint64_t,4,1024,128,45.133667,46.133615,2.22
ADD,uint64_t,4,2048,32,24.058667,24.536122,1.98
ADD,uint64_t,4,4096,8,14.185667,14.392126,1.46
ADD,uint64_t,4,2048,64,45.870333,47.545679,3.65
ADD,uint64_t,4,4096,16,25.053333,26.232798,4.71
ADD,uint64_t,4,1024,256,89.763000,93.292617,3.93
ADD,uint64_t,2,32768,32,383.257667,391.499007,2.15
ADD,uint64_t,4,4096,32,48.046333,49.002566,1.99
ADD,uint64_t,4,2048,128,90.191000,92.190986,2.22
ADD,uint64_t,4,8192,8,28.299333,28.716551,1.47
ADD,uint64_t,4,8192,16,50.043667,52.397080,4.70
ADD,uint64_t,4,4096,64,91.669000,95.018867,3.65
ADD,uint64_t,4,2048,256,179.429000,186.495340,3.94
ADD,uint64_t,4,16384,8,56.698667,57.365401,1.18
ADD,uint64_t,4,8192,32,96.028667,97.935453,1.99
ADD,uint64_t,4,16384,16,100.012333,104.725644,4.71
ADD,uint64_t,4,4096,128,180.298333,184.305727,2.22
ADD,uint64_t,8,256,8,1.031667,0.966917,-6.28
ADD,uint64_t,8,256,16,1.641667,1.709247,4.12
ADD,uint64_t,4,8192,64,183.209333,189.965244,3.69
ADD,uint64_t,8,256,32,3.080000,3.135808,1.81
ADD,uint64_t,4,32768,8,113.146667,114.663102,1.34
ADD,uint64_t,8,256,64,5.810667,6.020563,3.61
ADD,uint64_t,8,512,8,1.988333,1.861988,-6.35
ADD,uint64_t,8,512,16,3.221667,3.345125,3.83
ADD,uint64_t,8,256,128,11.365667,11.610597,2.16
ADD,uint64_t,8,512,32,6.091667,6.194269,1.68
ADD,uint64_t,8,256,256,22.564333,23.439122,3.88
ADD,uint64_t,8,1024,8,3.916000,3.652132,-6.74
ADD,uint64_t,8,512,64,11.554333,11.955734,3.47
ADD,uint64_t,4,16384,32,192.089000,195.801226,1.93
ADD,uint64_t,8,1024,16,6.358333,6.616883,4.07
ADD,uint64_t,8,512,128,22.623667,23.125802,2.22
ADD,uint64_t,8,1024,32,12.084000,12.311784,1.89
ADD,uint64_t,8,2048,8,7.776000,7.232413,-6.99
ADD,uint64_t,8,1024,64,23.018333,23.826077,3.51
ADD,uint64_t,8,2048,16,12.650000,13.160394,4.03
ADD,uint64_t,4,32768,16,199.954333,209.382774,4.72
ADD,uint64_t,8,512,256,44.992333,46.740671,3.89
ADD,uint64_t,8,2048,32,24.100333,24.546582,1.85
ADD,uint64_t,8,1024,128,45.183333,46.156213,2.15
ADD,uint64_t,8,4096,8,15.464000,14.392977,-6.93
ADD,uint64_t,8,4096,16,25.287667,26.247416,3.80
ADD,uint64_t,8,2048,64,45.937667,47.566759,3.55
ADD,uint64_t,8,1024,256,89.820667,93.343772,3.92
ADD,uint64_t,8,8192,8,30.866333,28.714105,-6.97
ADD,uint64_t,8,4096,32,48.128333,49.016180,1.84
ADD,uint64_t,8,2048,128,90.243000,92.217030,2.19
ADD,uint64_t,8,8192,16,50.485000,52.421459,3.84
ADD,uint64_t,8,4096,64,91.775333,95.048122,3.57
ADD,uint64_t,8,16384,8,61.694667,57.356360,-7.03
ADD,uint64_t,16,256,8,1.788000,1.670786,-6.56
ADD,uint64_t,8,8192,32,96.173333,97.955376,1.85
ADD,uint64_t,16,256,16,2.612000,2.854558,9.29
ADD,uint64_t,16,256,32,4.258000,4.244447,-0.32
ADD,uint64_t,16,512,8,3.498333,3.272439,-6.46
ADD,uint64_t,16,256,64,7.785333,7.655891,-1.66
ADD,uint64_t,16,512,16,5.151000,5.636912,9.43
ADD,uint64_t,8,16384,16,100.896333,104.769546,3.84
ADD,uint64_t,16,256,128,15.325667,15.161922,-1.07
ADD,uint64_t,16,512,32,8.413667,8.407738,-0.07
ADD,uint64_t,16,1024,8,6.932000,6.475745,-6.58
ADD,uint64_t,16,512,64,15.462000,15.187028,-1.78
ADD,uint64_t,16,1024,16,10.203333,11.201620,9.78
ADD,uint64_t,16,1024,32,16.732333,16.734321,0.01
ADD,uint64_t,8,32768,8,123.251000,114.640870,-6.99
ADD,uint64_t,16,2048,8,13.776000,12.881839,-6.49
ADD,uint64_t,16,512,128,30.517000,30.155440,-1.18
ADD,uint64_t,16,2048,16,20.314333,22.330361,9.92
ADD,uint64_t,16,1024,64,30.847000,30.249451,-1.94
ADD,uint64_t,16,4096,8,27.460667,25.694803,-6.43
ADD,uint64_t,16,2048,32,33.390000,33.386812,-0.01
ADD,uint64_t,16,1024,128,60.891667,60.142477,-1.23
ADD,uint64_t,16,4096,16,40.529000,44.588856,10.02
ADD,uint64_t,16,2048,64,61.587333,60.374300,-1.97
ADD,uint64_t,16,8192,8,54.839667,51.321251,-6.42
ADD,uint64_t,16,4096,32,66.697000,66.692805,-0.01
ADD,uint64_t,16,8192,16,80.987667,89.106524,10.02
ADD,uint64_t,16,16384,8,109.588667,102.574148,-6.40
