operation,data_type,thread,iteration,buffer_size,measured,predicted,error_percent
ADD,uint32_t,4,512,8,1.843333,1.852895,0.52
ADD,uint32_t,4,256,256,20.072000,20.463142,1.95
ADD,uint32_t,4,512,32,5.478000,5.631263,2.80
ADD,uint32_t,4,512,64,10.500333,10.719364,2.09
ADD,uint32_t,4,512,128,20.258333,20.994784,3.64
ADD,uint32_t,4,1024,8,3.637000,3.641158,0.11
ADD,uint32_t,2,16384,64,330.380667,340.740001,3.14
ADD,uint32_t,4,1024,16,6.061333,6.313956,4.17
ADD,uint32_t,4,512,256,40.039000,40.843864,2.01
ADD,uint32_t,4,1024,32,10.878667,11.192087,2.88
ADD,uint32_t,4,1024,64,21.023333,21.366461,1.63
ADD,uint32_t,4,2048,8,7.188000,7.217684,0.41
ADD,uint32_t,1,16384,256,1277.784000,1279.740674,0.15
ADD,uint32_t,4,2048,16,12.072000,12.560128,4.04
ADD,uint32_t,4,1024,128,40.475000,41.913662,3.55
ADD,uint32_t,4,2048,32,21.681333,22.313735,2.92
ADD,uint32_t,4,4096,8,14.297333,14.370736,0.51
ADD,uint32_t,4,1024,256,80.000667,81.605302,2.01
ADD,uint32_t,4,2048,64,41.527667,42.660654,2.73
ADD,uint32_t,4,4096,16,24.095000,25.052473,3.97
ADD,uint32_t,2,8192,256,639.006333,652.234182,2.07
ADD,uint32_t,4,2048,128,80.829333,83.751417,3.62
ADD,uint32_t,4,4096,32,43.310667,44.557032,2.88
ADD,uint32_t,4,8192,8,28.570333,28.676840,0.37
ADD,uint32_t,4,4096,64,83.148000,85.249040,2.53
ADD,uint32_t,4,8192,16,48.109333,50.037163,4.01
ADD,uint32_t,4,2048,256,159.846000,163.128177,2.05
ADD,uint32_t,4,8192,32,86.572000,89.043626,2.85
ADD,uint32_t,2,16384,128,645.724000,669.455707,3.68
ADD,uint32_t,4,4096,128,161.574000,167.426929,3.62
ADD,uint32_t,4,16384,8,57.131000,57.289048,0.28
ADD,uint32_t,4,8192,64,165.249667,170.425813,3.13
ADD,uint32_t,4,16384,16,96.154667,100.006541,4.01
ADD,uint32_t,8,256,8,1.043333,1.087929,4.27
ADD,uint32_t,8,256,16,1.619333,1.576943,-2.62
ADD,uint32_t,8,256,32,2.879667,2.858441,-0.74
ADD,uint32_t,8,256,64,5.354000,5.408533,1.02
ADD,uint32_t,8,256,128,10.202000,10.558123,3.49
ADD,uint32_t,8,512,8,2.028333,2.106078,3.83
ADD,uint32_t,8,512,16,3.173000,3.071559,-3.20
ADD,uint32_t,8,512,32,5.672667,5.639258,-0.59
ADD,uint32_t,8,256,256,20.125000,20.494065,1.83
ADD,uint32_t,4,16384,32,172.980000,178.016813,2.91
ADD,uint32_t,4,4096,256,319.652333,326.173928,2.04
ADD,uint32_t,8,512,64,10.733333,10.733436,0.00
ADD,uint32_t,8,1024,8,3.990000,4.142119,3.81
ADD,uint32_t,8,1024,16,6.283000,6.060780,-3.54
ADD,uint32_t,8,512,128,20.318000,21.019614,3.45
ADD,uint32_t,8,1024,32,11.265000,11.200895,-0.57
ADD,uint32_t,8,1024,64,21.423000,21.383243,-0.19
ADD,uint32_t,8,2048,8,7.930000,8.213733,3.58
