data_type,thread,iteration,buffer_size,measured,predicted,error_percent
uint32_t,2,512,16,2.062000,2.147285,4.14
uint32_t,2,512,32,3.640667,3.736298,2.63
uint32_t,1,16384,64,210.492333,209.598649,-0.42
uint32_t,2,512,64,6.656000,6.847101,2.87
uint32_t,2,512,128,12.693333,13.111604,3.30
uint32_t,2,1024,8,2.632333,2.678805,1.77
uint32_t,2,512,256,24.843667,25.511708,2.69
uint32_t,2,1024,16,4.072667,4.228433,3.82
uint32_t,2,1024,32,7.203667,7.406461,2.82
uint32_t,2,1024,64,13.365333,13.628065,1.97
uint32_t,2,2048,8,5.340667,5.291468,-0.92
uint32_t,2,2048,16,8.098667,8.390730,3.61
uint32_t,2,1024,128,25.338667,26.157071,3.23
uint32_t,1,8192,256,396.234000,396.612647,0.10
uint32_t,2,2048,32,14.324333,14.746785,2.95
uint32_t,2,1024,256,49.600667,50.957816,2.74
uint32_t,2,2048,64,26.372667,27.189994,3.10
uint32_t,2,4096,8,10.580667,10.516793,-0.60
uint32_t,2,4096,16,16.098667,16.715323,3.83
uint32_t,1,16384,128,404.486333,403.664789,-0.20
uint32_t,2,2048,128,50.616333,52.248006,3.22
uint32_t,2,4096,32,28.516000,29.427434,3.20
uint32_t,2,4096,64,52.687000,54.313853,3.09
uint32_t,2,2048,256,99.145000,101.850030,2.73
uint32_t,2,8192,8,20.756000,20.967445,1.02
uint32_t,2,8192,16,32.145333,33.364510,3.79
uint32_t,2,8192,32,56.914667,58.788733,3.29
uint32_t,2,4096,128,101.174667,104.429876,3.22
uint32_t,2,16384,8,41.463667,41.868748,0.98
uint32_t,2,8192,64,105.300333,108.561569,3.10
uint32_t,2,16384,16,64.215000,66.662883,3.81
uint32_t,2,4096,256,198.202667,203.634460,2.74
uint32_t,2,16384,32,113.862667,117.511329,3.20
uint32_t,4,256,8,0.717667,0.688468,-4.07
uint32_t,2,8192,128,202.227667,208.793615,3.25
uint32_t,4,256,16,1.092000,1.109881,1.64
uint32_t,4,256,32,1.876667,1.903818,1.45
uint32_t,4,256,64,3.349000,3.460086,3.32
uint32_t,4,512,8,1.391000,1.307904,-5.97
uint32_t,4,256,128,6.389667,6.594691,3.21
uint32_t,4,512,16,2.113667,2.150597,1.75
uint32_t,1,16384,256,792.429333,793.159280,0.09
uint32_t,4,256,256,12.466333,13.051721,4.70
uint32_t,4,512,32,3.676333,3.739216,1.71
uint32_t,4,512,64,6.645667,6.850808,3.09
uint32_t,4,1024,8,2.719333,2.546770,-6.35
uint32_t,2,16384,64,210.489333,217.057002,3.12
uint32_t,4,512,128,12.720333,13.117649,3.12
uint32_t,4,1024,16,4.172667,4.231831,1.42
uint32_t,4,512,256,24.861333,26.033221,4.71
uint32_t,4,1024,32,7.260667,7.410007,2.06
uint32_t,4,1024,64,13.225000,13.632248,3.08
uint32_t,4,2048,8,5.374667,5.024502,-6.52
uint32_t,4,2048,16,8.388000,8.394298,0.08
uint32_t,4,1024,128,25.365000,26.163561,3.15
uint32_t,4,2048,32,14.421333,14.751587,2.29
uint32_t,2,8192,256,396.353333,407.203320,2.74
uint32_t,4,1024,256,49.641333,51.996336,4.74
uint32_t,4,2048,64,26.374000,27.195128,3.11
uint32_t,4,4096,8,10.709000,9.979967,-6.81
uint32_t,4,4096,16,16.557667,16.719459,0.98
uint32_t,4,2048,128,50.653000,52.255383,3.16
uint32_t,4,4096,32,28.788000,29.434747,2.25
uint32_t,4,8192,8,21.378667,19.890896,-6.96
uint32_t,4,4096,64,52.687000,54.320888,3.10
uint32_t,4,2048,256,99.149667,103.924995,4.82
uint32_t,2,16384,128,404.462667,417.521094,3.23
uint32_t,4,8192,16,33.074000,33.372415,0.90
uint32_t,4,8192,32,57.642333,58.801069,2.01
uint32_t,4,4096,128,101.242000,104.439029,3.16
uint32_t,4,16384,8,42.713667,39.712755,-7.03
uint32_t,4,16384,16,66.037667,66.678329,0.97
uint32_t,4,8192,64,105.342333,108.572407,3.07
uint32_t,8,256,8,0.928000,0.996229,7.35
uint32_t,8,256,16,1.187333,1.206586,1.62
uint32_t,8,256,32,1.958333,1.912510,-2.34
uint32_t,4,4096,256,198.255333,207.782311,4.81
uint32_t,8,256,64,3.373000,3.467706,2.81
uint32_t,8,256,128,6.442000,6.607418,2.57
uint32_t,8,512,8,1.824667,1.925538,5.53
uint32_t,8,512,16,2.309667,2.344220,1.50
uint32_t,4,16384,32,114.965333,117.533711,2.23
uint32_t,8,512,32,3.838667,3.751198,-2.28
uint32_t,8,256,256,12.499333,13.067014,4.54
uint32_t,8,512,64,6.673000,6.859545,2.80
uint32_t,8,1024,8,3.568333,3.783754,6.04
uint32_t,8,512,128,12.761000,13.132257,2.91
uint32_t,8,1024,16,4.567000,4.619232,1.14
uint32_t,8,1024,32,7.625333,7.428436,-2.58
uint32_t,4,8192,128,202.371667,208.806321,3.18
uint32_t,8,512,256,24.891667,26.050029,4.65
uint32_t,8,1024,64,13.268667,13.643226,2.82
