operation,data_type,thread,iteration,buffer_size,measured,predicted,error_percent
ADD,uint16_t,16,512,256,54.639000,54.000353,-1.17
ADD,uint16_t,16,2048,16,15.469333,16.363265,5.78
ADD,uint16_t,8,8192,128,320.358667,351.198434,9.63
ADD,uint16_t,16,1024,128,55.088333,54.175792,-1.66
ADD,uint16_t,16,2048,32,28.959667,27.433259,-5.27
ADD,uint16_t,16,4096,8,25.627000,24.118938,-5.88
ADD,uint16_t,8,16384,64,324.935667,358.316512,10.27
ADD,uint16_t,16,2048,64,56.006667,54.769153,-2.21
ADD,uint16_t,16,4096,16,30.851000,32.651670,5.84
ADD,uint16_t,16,1024,256,109.195000,107.846419,-1.24
ADD,uint16_t,16,4096,32,57.884000,54.769327,-5.38
ADD,uint16_t,16,2048,128,110.064000,108.266171,-1.63
ADD,uint16_t,16,8192,8,51.188333,48.172441,-5.89
ADD,uint16_t,16,8192,16,61.602333,65.229380,5.89
ADD,uint16_t,16,4096,64,111.964000,109.449288,-2.25
ADD,uint16_t,16,2048,256,218.152000,215.538553,-1.20
ADD,uint16_t,16,8192,32,115.623667,109.441463,-5.35
ADD,uint16_t,16,16384,8,102.280667,96.279610,-5.87
ADD,uint32_t,1,256,8,0.889333,0.845058,-4.98
ADD,uint32_t,1,256,16,1.518333,1.476647,-2.75
ADD,uint32_t,1,256,32,2.747667,2.704935,-1.56
ADD,uint32_t,1,256,64,5.221000,5.171166,-0.95
ADD,uint32_t,1,256,128,10.132667,10.104798,-0.28
ADD,uint16_t,16,4096,128,220.011000,216.446924,-1.62
ADD,uint32_t,1,512,8,1.745667,1.624103,-6.96
ADD,uint16_t,16,16384,16,123.148333,130.390888,5.88
ADD,uint32_t,1,256,256,20.027333,20.004610,-0.11
ADD,uint32_t,1,512,16,2.985000,2.887280,-3.27
ADD,uint32_t,1,512,32,5.443667,5.343856,-1.83
ADD,uint32_t,1,512,64,10.374333,10.276318,-0.94
ADD,uint32_t,1,1024,8,3.437000,3.182192,-7.41
ADD,uint32_t,1,512,128,20.243000,20.143582,-0.49
ADD,uint32_t,1,1024,16,5.947333,5.708546,-4.02
ADD,uint32_t,1,1024,32,10.843000,10.621698,-2.04
ADD,uint32_t,1,512,256,39.998000,39.943207,-0.14
ADD,uint32_t,1,1024,64,20.700667,20.486622,-1.03
ADD,uint32_t,1,2048,8,6.819000,6.298370,-7.63
ADD,uint32_t,1,2048,16,11.798667,11.351079,-3.79
ADD,uint16_t,16,8192,64,223.757000,218.809558,-2.21
ADD,uint32_t,1,1024,128,40.442333,40.221150,-0.55
ADD,uint32_t,1,2048,32,21.651333,21.177383,-2.19
ADD,uint32_t,1,1024,256,79.898333,79.820400,-0.10
ADD,uint32_t,1,4096,8,13.596667,12.530727,-7.84
ADD,uint32_t,1,2048,64,41.344000,40.907230,-1.06
ADD,uint32_t,1,4096,16,23.549667,22.636144,-3.88
ADD,uint32_t,1,2048,128,80.778000,80.376286,-0.50
ADD,uint32_t,1,4096,32,43.235333,42.288752,-2.19
ADD,uint16_t,16,16384,32,231.192667,218.785735,-5.37
ADD,uint32_t,1,8192,8,27.149667,24.995440,-7.93
ADD,uint32_t,1,4096,64,82.607333,81.748446,-1.04
ADD,uint32_t,1,8192,16,47.033333,45.206274,-3.88
ADD,uint32_t,1,2048,256,159.813667,159.574786,-0.15
ADD,uint32_t,1,8192,32,86.434000,84.511490,-2.22
ADD,uint32_t,1,4096,128,161.492667,160.686558,-0.50
ADD,uint32_t,1,16384,8,54.238000,49.924866,-7.95
ADD,uint32_t,1,16384,16,94.028000,90.346535,-3.92
ADD,uint32_t,1,8192,64,165.162667,163.430878,-1.05
ADD,uint32_t,2,256,8,0.902000,0.883456,-2.06
ADD,uint32_t,1,4096,256,319.482000,319.083559,-0.12
ADD,uint32_t,2,256,16,1.552667,1.511435,-2.66
ADD,uint32_t,1,16384,32,172.728667,168.956967,-2.18
ADD,uint32_t,2,256,32,2.752667,2.830285,2.82
ADD,uint32_t,2,256,64,5.276000,5.373127,1.84
ADD,uint32_t,1,8192,128,322.927667,321.307102,-0.50
ADD,uint32_t,2,256,128,10.159667,10.509314,3.44
ADD,uint32_t,2,512,8,1.784333,1.700754,-4.68
ADD,uint32_t,2,256,256,20.036333,20.430737,1.97
ADD,uint32_t,2,512,16,3.057000,2.956679,-3.28
ADD,uint32_t,2,512,32,5.455333,5.594390,2.55
ADD,uint32_t,2,512,64,10.446000,10.680062,2.24
ADD,uint32_t,2,1024,8,3.487000,3.335351,-4.35
ADD,uint32_t,2,512,128,20.246667,20.952431,3.49
ADD,uint32_t,2,1024,16,6.060000,5.847168,-3.51
ADD,uint32_t,1,16384,64,330.364667,326.795742,-1.08
ADD,uint32_t,2,512,256,40.014667,40.794879,1.95
ADD,uint32_t,2,1024,32,10.858333,11.122601,2.43
ADD,uint32_t,2,1024,64,20.754667,21.293932,2.60
ADD,uint32_t,2,2048,8,6.990333,6.604544,-5.52
ADD,uint32_t,2,2048,16,12.060667,11.628145,-3.59
ADD,uint32_t,2,1024,128,40.438000,41.838667,3.46
ADD,uint32_t,2,2048,32,21.654333,22.179021,2.42
ADD,uint32_t,2,1024,256,79.925667,81.523162,2.00
ADD,uint32_t,2,2048,64,41.386000,42.521671,2.74
ADD,uint32_t,2,4096,8,13.931667,13.142930,-5.66
ADD,uint32_t,2,4096,16,24.080333,23.190100,-3.70
ADD,uint32_t,2,2048,128,80.819000,83.611138,3.45
ADD,uint32_t,1,8192,256,638.914333,638.101104,-0.13
ADD,uint32_t,2,4096,32,43.260333,44.291862,2.38
ADD,uint32_t,2,8192,8,27.387667,26.219703,-4.26
ADD,uint32_t,2,4096,64,82.689667,84.977150,2.77
ADD,uint32_t,2,2048,256,159.794333,162.979729,1.99
ADD,uint32_t,1,16384,128,645.773667,642.548190,-0.50
ADD,uint32_t,2,8192,16,47.756333,46.314009,-3.02
ADD,uint32_t,2,8192,32,86.435000,88.517545,2.41
ADD,uint32_t,2,16384,8,54.939000,52.373248,-4.67
ADD,uint32_t,2,4096,128,161.542667,167.156079,3.47
ADD,uint32_t,2,8192,64,165.286667,169.888108,2.78
ADD,uint32_t,2,16384,16,96.144333,92.561828,-3.73
ADD,uint32_t,2,4096,256,319.498667,325.892863,2.00
ADD,uint32_t,2,16384,32,172.807333,176.968909,2.41
ADD,uint32_t,4,256,8,0.956667,0.885675,-7.42
ADD,uint32_t,4,256,16,1.551333,1.514513,-2.37
ADD,uint32_t,4,256,32,2.767667,2.833874,2.39
ADD,uint32_t,4,256,64,5.288333,5.378674,1.71
ADD,uint32_t,2,8192,128,323.012333,334.245963,3.48
ADD,uint32_t,4,256,128,10.173333,10.518842,3.40
ADD,uint32_t,4,512,16,3.056667,2.960012,-3.16
ADD,uint32_t,4,512,8,1.843333,1.703016,-7.61
ADD,uint32_t,4,256,256,20.072000,20.445766,1.86
ADD,uint32_t,4,512,32,5.478000,5.598154,2.19
ADD,uint32_t,4,512,64,10.500333,10.685956,1.77
ADD,uint32_t,4,512,128,20.258333,20.962192,3.47
ADD,uint32_t,4,1024,8,3.637000,3.337690,-8.23
ADD,uint32_t,2,16384,64,330.380667,339.710023,2.82
ADD,uint32_t,4,1024,16,6.061333,5.851004,-3.47
ADD,uint32_t,4,512,256,40.039000,40.810396,1.93
ADD,uint32_t,4,1024,32,10.878667,11.126708,2.28
ADD,uint32_t,4,1024,64,21.023333,21.300516,1.32
ADD,uint32_t,4,2048,8,7.188000,6.607040,-8.08
ADD,uint32_t,1,16384,256,1277.784000,1276.136194,-0.13
