operation,data_type,thread,iteration,vec_length,n_length,buffer_size,measured,predicted,error_percent
MATMUL,uint32_t,2,32,128,64,32,146.724000,138.078553,-5.89
MATMUL,uint32_t,2,32,64,512,64,578.540667,544.066021,-5.96
MATMUL,uint32_t,2,32,128,64,64,144.444667,135.827272,-5.97
MATMUL,uint32_t,1,512,512,512,16,77398.065000,72923.727180,-5.78
MATMUL,uint32_t,2,32,128,128,64,288.788000,271.575603,-5.96
MATMUL,uint32_t,2,32,128,128,16,303.066667,285.502806,-5.80
MATMUL,uint32_t,2,32,128,128,32,293.280333,276.078766,-5.87
MATMUL,uint32_t,2,32,128,128,128,286.406333,269.435002,-5.93
MATMUL,uint32_t,2,32,128,128,8,325.735000,305.111200,-6.33
MATMUL,uint32_t,2,32,128,128,4,381.785333,357.199629,-6.44
MATMUL,uint32_t,2,32,128,256,4,763.351333,714.319922,-6.42
MATMUL,uint32_t,2,32,128,256,64,577.504000,543.072265,-5.96
MATMUL,uint32_t,2,32,128,256,32,586.448333,552.079211,-5.86
MATMUL,uint32_t,2,32,128,256,128,572.619000,538.791466,-5.91
MATMUL,uint32_t,2,32,128,256,16,605.942667,570.926276,-5.78
MATMUL,uint32_t,2,32,128,256,8,651.334000,610.143100,-6.32
MATMUL,uint32_t,2,32,256,16,4,95.196667,89.137568,-6.36
MATMUL,uint32_t,2,32,256,16,8,81.353667,76.200809,-6.33
MATMUL,uint32_t,2,32,256,16,16,75.735667,71.340832,-5.80
MATMUL,uint32_t,2,32,256,32,4,190.497333,178.195798,-6.46
MATMUL,uint32_t,2,32,256,32,8,162.637333,152.322318,-6.34
MATMUL,uint32_t,2,32,256,32,16,151.368333,142.602326,-5.79
MATMUL,uint32_t,2,32,256,32,32,146.510667,137.932832,-5.85
MATMUL,uint32_t,2,32,128,512,8,1302.353000,1220.206898,-6.31
MATMUL,uint32_t,2,32,128,512,4,1526.144000,1428.560507,-6.39
MATMUL,uint32_t,2,32,256,64,4,380.849667,356.312260,-6.44
MATMUL,uint32_t,2,32,256,64,8,325.113333,304.565335,-6.32
MATMUL,uint32_t,2,32,128,512,16,1211.742000,1141.773216,-5.77
MATMUL,uint32_t,2,32,256,64,16,302.619000,285.125316,-5.78
MATMUL,uint32_t,2,32,128,512,128,1145.275667,1077.504394,-5.92
MATMUL,uint32_t,2,32,128,512,64,1154.986000,1086.065590,-5.97
MATMUL,uint32_t,2,32,128,512,32,1173.092333,1104.080100,-5.88
MATMUL,uint32_t,2,32,256,64,32,292.919667,275.787331,-5.85
MATMUL,uint32_t,2,32,256,64,64,288.556667,271.327164,-5.97
MATMUL,uint32_t,2,32,256,128,16,605.263333,570.171296,-5.80
MATMUL,uint32_t,2,32,256,128,8,650.148333,609.051369,-6.32
MATMUL,uint32_t,2,32,256,128,64,577.037667,542.575388,-5.97
MATMUL,uint32_t,2,32,256,128,32,585.938000,551.496335,-5.88
MATMUL,uint32_t,2,32,256,128,128,572.166667,538.337295,-5.91
MATMUL,uint32_t,2,32,256,128,4,761.155000,712.545184,-6.39
MATMUL,uint32_t,2,32,256,256,8,1300.629667,1218.023438,-6.35
MATMUL,uint32_t,2,32,256,256,4,1521.629000,1425.011030,-6.35
MATMUL,uint32_t,2,32,256,256,128,1144.119667,1076.596051,-5.90
MATMUL,uint32_t,2,32,256,256,256,1139.763333,1072.633036,-5.89
MATMUL,uint32_t,2,32,256,256,64,1153.994667,1085.071834,-5.97
MATMUL,uint32_t,2,32,256,256,32,1171.985667,1102.914352,-5.89
MATMUL,uint32_t,2,32,256,256,16,1210.153000,1140.263254,-5.78
MATMUL,uint32_t,2,32,512,16,4,190.152667,177.973956,-6.40
MATMUL,uint32_t,2,32,512,16,8,162.481667,152.185852,-6.34
MATMUL,uint32_t,2,32,512,16,16,151.266333,142.507954,-5.79
MATMUL,uint32_t,2,32,512,32,4,380.218000,355.868576,-6.40
MATMUL,uint32_t,2,32,512,32,8,324.859333,304.292402,-6.33
MATMUL,uint32_t,2,32,512,32,16,302.465000,284.936571,-5.80
MATMUL,uint32_t,2,32,256,512,4,3042.671333,2849.942724,-6.33
MATMUL,uint32_t,2,32,512,32,32,292.850000,275.641612,-5.88
MATMUL,uint32_t,2,32,256,512,16,2420.163333,2280.447172,-5.77
MATMUL,uint32_t,2,32,256,512,128,2288.635000,2153.113564,-5.92
MATMUL,uint32_t,2,32,256,512,256,2279.937000,2145.185649,-5.91
MATMUL,uint32_t,2,32,256,512,64,2307.899333,2170.064728,-5.97
MATMUL,uint32_t,2,32,256,512,32,2343.555667,2205.750385,-5.88
MATMUL,uint32_t,2,32,256,512,8,2600.142333,2435.967575,-6.31
MATMUL,uint32_t,2,32,512,64,4,760.129667,711.657814,-6.38
MATMUL,uint32_t,2,32,512,64,8,649.725667,608.505504,-6.34
MATMUL,uint32_t,2,32,512,64,16,604.676000,569.793805,-5.77
MATMUL,uint32_t,2,32,512,64,64,576.776667,542.326949,-5.97
MATMUL,uint32_t,2,32,512,64,32,585.719000,551.204895,-5.89
MATMUL,uint32_t,2,32,512,128,16,1209.746333,1139.508274,-5.81
MATMUL,uint32_t,2,32,512,128,8,1299.118333,1216.931708,-6.33
MATMUL,uint32_t,2,32,512,128,4,1519.775000,1423.236292,-6.35
MATMUL,uint32_t,2,32,512,128,32,1171.084000,1102.331465,-5.87
MATMUL,uint32_t,2,32,512,128,128,1143.760333,1076.141880,-5.91
MATMUL,uint32_t,2,32,512,128,64,1153.511000,1084.574957,-5.98
MATMUL,uint32_t,2,32,512,256,8,2597.829333,2433.784114,-6.31
MATMUL,uint32_t,2,32,512,256,4,3041.335667,2846.393248,-6.41
MATMUL,uint32_t,2,32,512,256,16,2419.302000,2278.937211,-5.80
MATMUL,uint32_t,2,32,512,256,32,2341.560333,2204.584611,-5.85
MATMUL,uint32_t,2,32,512,256,64,2306.879333,2169.070973,-5.97
MATMUL,uint32_t,2,32,512,256,128,2287.737000,2152.205222,-5.92
MATMUL,uint32_t,2,32,512,256,256,2279.116667,2144.318760,-5.91
MATMUL,uint32_t,2,64,16,16,4,12.403000,11.640644,-6.15
MATMUL,uint32_t,2,64,16,16,8,10.512667,9.863438,-6.18
MATMUL,uint32_t,2,64,16,16,16,9.725333,9.177046,-5.64
MATMUL,uint32_t,2,64,16,32,4,24.730000,23.188877,-6.23
MATMUL,uint32_t,2,64,16,32,8,20.947333,19.634501,-6.27
MATMUL,uint32_t,2,64,16,32,16,19.370000,18.261682,-5.72
MATMUL,uint32_t,2,64,16,64,4,49.382333,46.285344,-6.27
MATMUL,uint32_t,2,64,16,64,8,41.775000,39.176626,-6.22
MATMUL,uint32_t,2,64,16,64,16,38.654333,36.430953,-5.75
MATMUL,uint32_t,2,64,16,128,4,98.677333,92.478276,-6.28
MATMUL,uint32_t,2,64,16,128,8,83.521000,78.260878,-6.30
MATMUL,uint32_t,2,64,16,128,16,77.229333,72.769494,-5.77
MATMUL,uint32_t,2,64,16,256,4,197.260333,184.864141,-6.28
MATMUL,uint32_t,2,64,16,256,8,166.879667,156.429381,-6.26
MATMUL,uint32_t,2,64,16,256,16,154.371333,145.446578,-5.78
MATMUL,uint32_t,2,64,16,512,4,394.297333,369.635872,-6.25
MATMUL,uint32_t,2,64,16,512,8,333.664333,312.766386,-6.26
MATMUL,uint32_t,2,64,16,512,16,308.642333,290.800745,-5.78
MATMUL,uint32_t,2,64,32,16,4,24.247333,22.745193,-6.20
MATMUL,uint32_t,2,64,32,16,8,20.660667,19.361568,-6.29
MATMUL,uint32_t,2,64,32,16,16,19.170000,18.072937,-5.72
MATMUL,uint32_t,2,64,32,32,4,48.365333,45.397974,-6.14
MATMUL,uint32_t,2,64,32,32,8,41.235333,38.630761,-6.32
MATMUL,uint32_t,2,64,32,32,16,38.258667,36.053462,-5.76
MATMUL,uint32_t,2,64,32,32,32,36.963000,34.810043,-5.82
MATMUL,uint32_t,2,32,512,512,4,6080.165000,5692.707158,-6.37
MATMUL,uint32_t,2,64,32,64,8,82.373667,77.169148,-6.32
MATMUL,uint32_t,2,64,32,64,4,96.757333,90.703538,-6.26
MATMUL,uint32_t,2,64,32,64,16,76.443000,72.014514,-5.79
MATMUL,uint32_t,2,64,32,64,32,73.835333,69.528664,-5.83
MATMUL,uint32_t,2,64,32,128,8,164.598333,154.245920,-6.29
MATMUL,uint32_t,2,32,512,512,64,4613.624667,4338.063005,-5.97
MATMUL,uint32_t,2,64,32,128,4,193.164000,181.314665,-6.13
MATMUL,uint32_t,2,32,512,512,32,4683.581667,4409.090901,-5.86
MATMUL,uint32_t,2,32,512,512,8,5196.807000,4867.488928,-6.34
MATMUL,uint32_t,2,32,512,512,128,4575.271333,4304.331905,-5.92
MATMUL,uint32_t,2,32,512,512,16,4838.927000,4557.795085,-5.81
MATMUL,uint32_t,2,32,512,512,256,4556.574000,4288.557096,-5.88
MATMUL,uint32_t,2,64,32,128,16,152.807333,143.936617,-5.81
MATMUL,uint32_t,2,64,32,128,32,147.616000,138.965852,-5.86
MATMUL,uint32_t,2,64,32,256,16,305.442333,287.780822,-5.78
MATMUL,uint32_t,2,64,32,256,8,329.069333,308.399465,-6.28
MATMUL,uint32_t,2,64,32,256,4,386.313667,362.536918,-6.15
MATMUL,uint32_t,2,64,32,256,32,295.138667,277.840228,-5.86
MATMUL,uint32_t,2,64,64,16,4,48.091333,44.954290,-6.52
MATMUL,uint32_t,2,64,64,16,8,40.947000,38.357829,-6.32
MATMUL,uint32_t,2,64,64,16,16,38.065667,35.864717,-5.78
MATMUL,uint32_t,2,64,64,32,4,96.141667,89.816169,-6.58
MATMUL,uint32_t,2,64,64,32,8,81.787000,76.623282,-6.31
MATMUL,uint32_t,2,64,64,32,16,76.038667,71.637024,-5.79
MATMUL,uint32_t,2,64,64,32,32,73.567000,69.237239,-5.89
MATMUL,uint32_t,2,64,32,512,32,590.218333,555.588980,-5.87
MATMUL,uint32_t,2,64,32,512,16,610.925667,575.469234,-5.80
MATMUL,uint32_t,2,64,64,64,4,192.163333,179.539926,-6.57
MATMUL,uint32_t,2,64,64,64,32,147.023333,138.383054,-5.88
MATMUL,uint32_t,2,64,32,512,8,658.154667,616.706556,-6.30
MATMUL,uint32_t,2,64,64,64,16,151.988667,143.181636,-5.79
MATMUL,uint32_t,2,64,64,64,8,163.528667,153.154190,-6.34
MATMUL,uint32_t,2,64,32,512,4,772.491333,724.981426,-6.15
MATMUL,uint32_t,2,64,64,64,64,144.675000,136.088785,-5.93
MATMUL,uint32_t,2,64,64,128,64,289.278667,272.085555,-5.94
MATMUL,uint32_t,2,64,64,128,32,293.825000,276.674632,-5.84
MATMUL,uint32_t,2,64,64,128,16,303.812667,286.270861,-5.77
MATMUL,uint32_t,2,64,64,128,8,326.932000,306.216005,-6.34
MATMUL,uint32_t,2,64,64,128,4,383.628000,358.987442,-6.42
MATMUL,uint32_t,2,64,64,256,8,653.625667,612.339634,-6.32
MATMUL,uint32_t,2,64,64,256,16,607.553333,572.449312,-5.78
MATMUL,uint32_t,2,64,64,256,4,767.981333,717.882473,-6.52
MATMUL,uint32_t,2,64,64,256,64,578.531000,544.079095,-5.96
MATMUL,uint32_t,2,64,128,16,4,95.406333,89.372484,-6.32
MATMUL,uint32_t,2,64,64,256,32,587.673667,553.257789,-5.86
MATMUL,uint32_t,2,64,128,16,16,75.848333,71.448278,-5.80
MATMUL,uint32_t,2,64,128,16,8,81.516000,76.350350,-6.34
MATMUL,uint32_t,2,64,128,32,4,191.250000,178.652557,-6.59
MATMUL,uint32_t,2,64,128,32,16,151.594667,142.804146,-5.80
MATMUL,uint32_t,2,64,128,32,8,162.938000,152.608325,-6.34
MATMUL,uint32_t,2,64,128,32,32,146.711333,138.091627,-5.88
MATMUL,uint32_t,2,64,64,512,16,1215.141667,1144.806212,-5.79
MATMUL,uint32_t,2,64,128,64,8,325.748000,305.124274,-6.33
MATMUL,uint32_t,2,64,64,512,8,1307.281333,1224.586894,-6.33
MATMUL,uint32_t,2,64,128,64,4,381.555333,357.212704,-6.38
MATMUL,uint32_t,2,64,128,64,16,303.021333,285.515881,-5.78
MATMUL,uint32_t,2,64,64,512,4,1534.455333,1435.672534,-6.44
MATMUL,uint32_t,2,64,64,512,32,1175.155667,1106.424102,-5.85
MATMUL,uint32_t,2,64,128,64,32,293.309333,276.091841,-5.87
MATMUL,uint32_t,2,64,64,512,64,1156.995667,1088.066175,-5.96
MATMUL,uint32_t,2,64,128,64,64,288.798667,271.588677,-5.96
MATMUL,uint32_t,2,64,128,128,16,606.005000,570.939350,-5.79
MATMUL,uint32_t,2,64,128,128,8,651.304000,610.156174,-6.32
MATMUL,uint32_t,2,64,128,128,4,763.307333,714.332996,-6.42
MATMUL,uint32_t,2,64,128,128,32,586.643000,552.092285,-5.89
MATMUL,uint32_t,2,64,128,128,64,577.543333,543.085340,-5.97
MATMUL,uint32_t,2,64,128,128,128,572.651333,538.804540,-5.91
MATMUL,uint32_t,2,64,128,256,8,1302.583000,1220.219973,-6.32
MATMUL,uint32_t,2,64,128,256,4,1525.894667,1428.573581,-6.38
MATMUL,uint32_t,2,64,128,256,32,1173.030333,1104.093174,-5.88
MATMUL,uint32_t,2,64,128,256,16,1212.035667,1141.786290,-5.80
MATMUL,uint32_t,2,64,128,256,64,1154.967333,1086.078664,-5.96
MATMUL,uint32_t,2,64,128,256,128,1145.145333,1077.517468,-5.91
MATMUL,uint32_t,2,64,256,16,4,190.315667,178.208873,-6.36
MATMUL,uint32_t,2,64,256,16,8,162.632000,152.335392,-6.33
MATMUL,uint32_t,2,64,256,16,16,151.392000,142.615401,-5.80
MATMUL,uint32_t,2,64,256,32,4,381.218333,356.325334,-6.53
MATMUL,uint32_t,2,64,256,32,8,325.154667,304.578409,-6.33
MATMUL,uint32_t,2,64,256,32,16,302.658667,285.138390,-5.79
MATMUL,uint32_t,2,64,256,32,32,292.961333,275.800406,-5.86
MATMUL,uint32_t,2,64,128,512,8,2605.397667,2440.347570,-6.33
MATMUL,uint32_t,2,64,256,64,4,761.388667,712.558258,-6.41
MATMUL,uint32_t,2,64,256,64,8,650.210333,609.064444,-6.33
MATMUL,uint32_t,2,64,128,512,4,3054.139333,2857.054752,-6.45
MATMUL,uint32_t,2,64,128,512,16,2423.372667,2283.480169,-5.77
MATMUL,uint32_t,2,64,256,64,16,605.283000,570.184370,-5.80
MATMUL,uint32_t,2,64,128,512,32,2345.118667,2208.094952,-5.84
MATMUL,uint32_t,2,64,128,512,64,2309.864000,2172.065313,-5.97
MATMUL,uint32_t,2,64,128,512,128,2290.580667,2154.943324,-5.92
MATMUL,uint32_t,2,64,256,64,32,585.857667,551.509409,-5.86
MATMUL,uint32_t,2,64,256,64,64,577.017333,542.588462,-5.97
MATMUL,uint32_t,2,64,256,128,32,1171.602333,1102.927426,-5.86
MATMUL,uint32_t,2,64,256,128,8,1299.967333,1218.036512,-6.30
MATMUL,uint32_t,2,64,256,128,16,1210.211333,1140.276329,-5.78
MATMUL,uint32_t,2,64,256,128,128,1144.484667,1076.609126,-5.93
MATMUL,uint32_t,2,64,256,128,64,1153.977000,1085.084909,-5.97
MATMUL,uint32_t,2,64,256,128,4,1523.708333,1425.024105,-6.48
MATMUL,uint32_t,2,64,256,256,8,2600.093000,2435.980649,-6.31
MATMUL,uint32_t,2,64,256,256,4,3043.369333,2849.955798,-6.36
MATMUL,uint32_t,2,64,256,256,256,2279.371333,2145.198723,-5.89
MATMUL,uint32_t,2,64,256,256,128,2288.349667,2153.126639,-5.91
MATMUL,uint32_t,2,64,256,256,64,2307.853333,2170.077802,-5.97
MATMUL,uint32_t,2,64,256,256,32,2343.538333,2205.763459,-5.88
MATMUL,uint32_t,2,64,256,256,16,2420.926667,2280.460246,-5.80
MATMUL,uint32_t,2,64,512,16,4,380.222667,355.881650,-6.40
MATMUL,uint32_t,2,64,512,16,8,324.857333,304.305477,-6.33
MATMUL,uint32_t,2,64,512,16,16,302.457000,284.949645,-5.79
MATMUL,uint32_t,2,64,512,32,4,761.820667,711.670889,-6.58
MATMUL,uint32_t,2,64,512,32,8,649.615000,608.518578,-6.33
MATMUL,uint32_t,2,64,512,32,16,604.876000,569.806880,-5.80
MATMUL,uint32_t,2,64,256,512,4,6084.994000,5699.819186,-6.33
MATMUL,uint32_t,2,64,512,32,32,585.692667,551.217969,-5.89
MATMUL,uint32_t,2,64,256,512,8,5202.779000,4871.868924,-6.36
MATMUL,uint32_t,2,64,256,512,128,4576.517667,4306.161665,-5.91
MATMUL,uint32_t,2,64,256,512,16,4841.625333,4560.828082,-5.80
MATMUL,uint32_t,2,64,256,512,256,4559.132333,4290.303948,-5.90
MATMUL,uint32_t,2,64,256,512,64,4615.653000,4340.063590,-5.97
MATMUL,uint32_t,2,64,256,512,32,4684.934000,4411.435525,-5.84
MATMUL,uint32_t,2,64,512,64,4,1519.482333,1423.249366,-6.33
MATMUL,uint32_t,2,64,512,64,8,1298.920667,1216.944782,-6.31
MATMUL,uint32_t,2,64,512,64,64,1153.476667,1084.588031,-5.97
MATMUL,uint32_t,2,64,512,64,16,1209.448333,1139.521348,-5.78
MATMUL,uint32_t,2,64,512,64,32,1171.102333,1102.344539,-5.87
MATMUL,uint32_t,2,64,512,128,16,2418.842000,2278.950285,-5.78
MATMUL,uint32_t,2,64,512,128,8,2598.136667,2433.797189,-6.33
MATMUL,uint32_t,2,64,512,128,4,3043.829000,2846.406322,-6.49
MATMUL,uint32_t,2,64,512,128,32,2341.708667,2204.597685,-5.86
MATMUL,uint32_t,2,64,512,128,64,2306.877333,2169.084047,-5.97
MATMUL,uint32_t,2,64,512,128,128,2287.234333,2152.218296,-5.90
MATMUL,uint32_t,2,64,512,256,8,5197.249333,4867.502002,-6.34
MATMUL,uint32_t,2,64,512,256,4,6075.696000,5692.720233,-6.30
MATMUL,uint32_t,2,64,512,256,32,4684.792333,4409.103976,-5.88
MATMUL,uint32_t,2,64,512,256,16,4837.591000,4557.808160,-5.78
MATMUL,uint32_t,2,64,512,256,64,4613.618000,4338.076079,-5.97
MATMUL,uint32_t,2,64,512,256,128,4574.658000,4304.344979,-5.91
MATMUL,uint32_t,2,64,512,256,256,4557.861000,4288.570170,-5.91
MATMUL,uint32_t,2,128,16,16,4,24.763667,23.215026,-6.25
MATMUL,uint32_t,2,128,16,16,8,20.995333,19.660649,-6.36
MATMUL,uint32_t,2,128,16,16,16,19.417000,18.287830,-5.82
MATMUL,uint32_t,2,128,16,32,4,49.399333,46.311492,-6.25
MATMUL,uint32_t,2,128,16,32,8,41.844000,39.202775,-6.31
MATMUL,uint32_t,2,128,16,32,16,38.716667,36.457101,-5.84
MATMUL,uint32_t,2,128,16,64,4,98.696333,92.504425,-6.27
MATMUL,uint32_t,2,128,16,64,8,83.534667,78.287026,-6.28
MATMUL,uint32_t,2,128,16,64,16,77.276667,72.795643,-5.80
MATMUL,uint32_t,2,128,16,128,4,197.417333,184.890290,-6.35
MATMUL,uint32_t,2,128,16,128,8,166.965333,156.455529,-6.29
MATMUL,uint32_t,2,128,16,128,16,154.359667,145.472726,-5.76
MATMUL,uint32_t,2,128,16,256,4,394.519667,369.662020,-6.30
MATMUL,uint32_t,2,128,16,256,8,333.817000,312.792535,-6.30
MATMUL,uint32_t,2,128,16,256,16,308.647667,290.826893,-5.77
MATMUL,uint32_t,2,128,16,512,4,788.736667,739.205481,-6.28
MATMUL,uint32_t,2,128,16,512,8,667.288333,625.466546,-6.27
MATMUL,uint32_t,2,128,16,512,16,617.153667,581.535227,-5.77
MATMUL,uint32_t,2,128,32,16,4,48.411667,45.424123,-6.17
MATMUL,uint32_t,2,128,32,16,8,41.276333,38.656910,-6.35
MATMUL,uint32_t,2,128,32,16,16,38.283667,36.079611,-5.76
MATMUL,uint32_t,2,128,32,32,4,96.818000,90.729686,-6.29
MATMUL,uint32_t,2,128,32,32,8,82.400667,77.195296,-6.32
MATMUL,uint32_t,2,128,32,32,16,76.473000,72.040662,-5.80
MATMUL,uint32_t,2,128,32,32,32,73.885333,69.554839,-5.86
MATMUL,uint32_t,2,128,32,64,4,193.670333,181.340813,-6.37
MATMUL,uint32_t,2,128,32,64,8,164.686000,154.272069,-6.32
MATMUL,uint32_t,2,128,32,64,16,152.838333,143.962765,-5.81
MATMUL,uint32_t,2,128,32,64,32,147.632000,138.992000,-5.85
MATMUL,uint32_t,2,128,32,128,4,386.410000,362.563067,-6.17
MATMUL,uint32_t,2,128,32,128,8,329.122000,308.425614,-6.29
MATMUL,uint32_t,2,64,512,512,4,12169.906333,11385.348054,-6.45
MATMUL,uint32_t,2,128,32,128,16,305.456667,287.806971,-5.78
MATMUL,uint32_t,2,128,32,128,32,295.067333,277.866376,-5.83
MATMUL,uint32_t,2,64,512,512,64,9227.140333,8676.060143,-5.97
MATMUL,uint32_t,2,64,512,512,32,9367.835333,8818.116557,-5.87
MATMUL,uint32_t,2,128,32,256,8,658.144000,616.732704,-6.29
MATMUL,uint32_t,2,128,32,256,4,773.113333,725.007574,-6.22
MATMUL,uint32_t,2,64,512,512,8,10391.088667,9734.911630,-6.31
MATMUL,uint32_t,2,64,512,512,128,9150.334333,8608.598346,-5.92
MATMUL,uint32_t,2,64,512,512,256,9114.495000,8577.046842,-5.90
MATMUL,uint32_t,2,64,512,512,16,9677.220000,9115.523908,-5.80
MATMUL,uint32_t,2,128,64,16,4,95.981333,89.842317,-6.40
MATMUL,uint32_t,2,128,64,16,8,81.839333,76.649431,-6.34
MATMUL,uint32_t,2,128,64,16,16,76.054667,71.663172,-5.77
MATMUL,uint32_t,2,128,32,256,16,610.886000,575.495382,-5.79
MATMUL,uint32_t,2,128,64,32,4,191.896667,179.566075,-6.43
MATMUL,uint32_t,2,128,32,256,32,590.182333,555.615128,-5.86
MATMUL,uint32_t,2,128,64,32,8,163.561000,153.180338,-6.35
MATMUL,uint32_t,2,128,64,32,16,152.004333,143.207785,-5.79
MATMUL,uint32_t,2,128,64,32,32,147.017333,138.409229,-5.86
MATMUL,uint32_t,2,128,64,64,8,326.954000,306.242153,-6.33
MATMUL,uint32_t,2,128,64,64,4,384.373000,359.013590,-6.60
MATMUL,uint32_t,2,128,64,64,16,303.930333,286.297010,-5.80
MATMUL,uint32_t,2,128,64,64,32,294.008333,276.700781,-5.89
MATMUL,uint32_t,2,128,32,512,16,1221.641000,1150.872205,-5.79
MATMUL,uint32_t,2,128,32,512,32,1179.930000,1111.112632,-5.83
MATMUL,uint32_t,2,128,64,64,64,289.291333,272.111704,-5.94
MATMUL,uint32_t,2,128,32,512,8,1316.340333,1233.346885,-6.30
MATMUL,uint32_t,2,128,32,512,4,1544.531667,1449.896589,-6.13
MATMUL,uint32_t,2,128,64,128,16,607.712333,572.475460,-5.80
MATMUL,uint32_t,2,128,64,128,8,653.621000,612.365783,-6.31
MATMUL,uint32_t,2,128,64,128,4,767.488667,717.908621,-6.46
MATMUL,uint32_t,2,128,64,128,32,587.729667,553.283937,-5.86
MATMUL,uint32_t,2,128,64,128,64,578.524667,544.105244,-5.95
MATMUL,uint32_t,2,128,64,256,8,1307.285000,1224.613042,-6.32
MATMUL,uint32_t,2,128,64,256,16,1214.992667,1144.832361,-5.77
MATMUL,uint32_t,2,128,64,256,4,1534.484333,1435.698683,-6.44
MATMUL,uint32_t,2,128,64,256,64,1156.994667,1088.092324,-5.96
MATMUL,uint32_t,2,128,64,256,32,1175.496333,1106.450251,-5.87
MATMUL,uint32_t,2,128,128,16,4,190.824333,178.678706,-6.36
MATMUL,uint32_t,2,128,128,16,8,162.978000,152.634473,-6.35
MATMUL,uint32_t,2,128,128,16,16,151.646000,142.830294,-5.81
MATMUL,uint32_t,2,128,128,32,16,303.100000,285.542029,-5.79
MATMUL,uint32_t,2,128,128,32,4,381.745667,357.238852,-6.42
MATMUL,uint32_t,2,128,128,32,8,325.794667,305.150423,-6.34
MATMUL,uint32_t,2,128,128,32,32,293.393333,276.117963,-5.89
MATMUL,uint32_t,2,128,128,64,8,651.385000,610.182322,-6.33
MATMUL,uint32_t,2,128,128,64,4,763.092667,714.359145,-6.39
MATMUL,uint32_t,2,128,64,512,16,2429.852333,2289.546162,-5.77
MATMUL,uint32_t,2,128,64,512,8,2614.174667,2449.107561,-6.31
MATMUL,uint32_t,2,128,128,64,16,606.082333,570.965499,-5.79
MATMUL,uint32_t,2,128,64,512,4,3068.667000,2871.278806,-6.43
MATMUL,uint32_t,2,128,128,64,32,586.653333,552.118420,-5.89
MATMUL,uint32_t,2,128,128,64,64,577.524333,543.111488,-5.96
MATMUL,uint32_t,2,128,64,512,32,2350.469333,2212.782877,-5.86
MATMUL,uint32_t,2,128,64,512,64,2313.888667,2176.066484,-5.96
MATMUL,uint32_t,2,128,128,128,16,1212.078333,1141.812438,-5.80
MATMUL,uint32_t,2,128,128,128,8,1302.666667,1220.246121,-6.33
MATMUL,uint32_t,2,128,128,128,4,1526.628000,1428.599730,-6.42
MATMUL,uint32_t,2,128,128,128,64,1154.974667,1086.104813,-5.96
MATMUL,uint32_t,2,128,128,128,32,1172.787667,1104.119299,-5.86
MATMUL,uint32_t,2,128,128,128,128,1145.078333,1077.543617,-5.90
MATMUL,uint32_t,2,128,128,256,8,2605.229333,2440.373719,-6.33
MATMUL,uint32_t,2,128,128,256,4,3054.632333,2857.080900,-6.47
MATMUL,uint32_t,2,128,128,256,32,2346.303000,2208.121075,-5.89
MATMUL,uint32_t,2,128,128,256,16,2423.863333,2283.506317,-5.79
MATMUL,uint32_t,2,128,128,256,64,2309.885667,2172.091462,-5.97
MATMUL,uint32_t,2,128,128,256,128,2290.458667,2154.969473,-5.92
MATMUL,uint32_t,2,128,256,16,4,380.347667,356.351483,-6.31
MATMUL,uint32_t,2,128,256,16,8,325.149667,304.604558,-6.32
MATMUL,uint32_t,2,128,256,16,16,302.677667,285.164539,-5.79
MATMUL,uint32_t,2,128,256,32,4,760.536333,712.584406,-6.31
MATMUL,uint32_t,2,128,256,32,8,650.292000,609.090592,-6.34
MATMUL,uint32_t,2,128,256,32,16,605.153667,570.210518,-5.77
MATMUL,uint32_t,2,128,256,32,32,585.944667,551.535531,-5.87
MATMUL,uint32_t,2,128,128,512,8,5210.079000,4880.628914,-6.32
MATMUL,uint32_t,2,128,256,64,8,1299.996667,1218.062661,-6.30
MATMUL,uint32_t,2,128,256,64,4,1521.973667,1425.050253,-6.37
MATMUL,uint32_t,2,128,128,512,4,6102.421333,5714.043241,-6.36
MATMUL,uint32_t,2,128,128,512,16,4847.170000,4566.894075,-5.78
MATMUL,uint32_t,2,128,256,64,16,1210.462000,1140.302477,-5.80
MATMUL,uint32_t,2,128,128,512,32,4692.417000,4416.124630,-5.89
MATMUL,uint32_t,2,128,128,512,128,4581.007333,4309.821185,-5.92
MATMUL,uint32_t,2,128,128,512,64,4619.625000,4344.064760,-5.96
MATMUL,uint32_t,2,128,256,64,32,1171.912333,1102.953561,-5.88
MATMUL,uint32_t,2,128,256,64,64,1153.973667,1085.111057,-5.97
MATMUL,uint32_t,2,128,256,128,16,2420.903667,2280.486395,-5.80
MATMUL,uint32_t,2,128,256,128,32,2343.752667,2205.789584,-5.89
MATMUL,uint32_t,2,128,256,128,128,2288.523000,2153.152787,-5.92
MATMUL,uint32_t,2,128,256,128,64,2307.875333,2170.103951,-5.97
MATMUL,uint32_t,2,128,256,128,8,2600.259667,2436.006798,-6.32
MATMUL,uint32_t,2,128,256,128,4,3043.234333,2849.981947,-6.35
MATMUL,uint32_t,2,128,256,256,8,5201.565000,4871.895072,-6.34
MATMUL,uint32_t,2,128,256,256,4,6097.784333,5699.845334,-6.53
MATMUL,uint32_t,2,128,256,256,128,4576.526000,4306.187814,-5.91
MATMUL,uint32_t,2,128,256,256,256,4558.911333,4290.330097,-5.89
MATMUL,uint32_t,2,128,256,256,64,4615.679333,4340.089738,-5.97
